hour,action,delta,is_discharge_slot,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,cumulative_revenue,cumulative_degradation,cumulative_profit,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,max_future_price_delta,avg_future_price_delta,peak_hour_price_delta,time_to_peak_hour
0,-0.11301397532224655,-0.11301397532224655,False,0.4896841039228665,0.4896841039228665,0.03654118535419304,0.0,-2.260279506444931,0.5215498606617941,0.0,-1.738729645783137,20.0,83.14999999999999,1.1644882379556112,0.0,-144.57537004686782,23.289764759112224,1.9777445681393147,-0.04109021918838684,-121.2856052877556,1.9777445681393147,-123.26334985589492,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.4896841039228665,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,47.45000132977961,19.64086975255981,47.44999998807907,14.000000104308128
1,-0.11392131447792053,-0.11392131447792053,False,0.5265186622707274,0.5265186622707274,0.07337574370205396,0.0,-2.2784262895584106,0.0,0.0,-2.2784262895584106,20.0,82.73,1.056661682411641,0.0,-188.4942069351673,21.13323364823282,1.9936230033636093,-0.05645382224371307,-288.64657857469007,3.971367571502924,-292.617946146193,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.5265186622707274,0.03654119372367859,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,47.869999204874034,20.97272686067967,47.87000053167343,13.562499895691872
2,-0.11489666253328323,-0.11489666253328323,False,0.5636685831564889,0.5636685831564889,0.11052566458781549,0.0,-2.2979332506656647,0.6800729650057269,0.0,-1.6178602856599378,20.0,77.46999999999998,1.3101646303141927,0.0,-125.33563633007536,26.203292606283853,10.053457971662283,-0.03639402952878051,-387.7789222984816,14.024825543165207,-401.8037478416468,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.5636685831564889,0.07337573170661926,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,53.12999953210351,27.481904630586484,53.1299984049797,13.125
3,-0.11518252640962601,-0.11518252640962601,False,0.600910933362268,0.600910933362268,0.14776801479359453,0.0,-2.30365052819252,1.5991813492284268,0.0,-0.7044691789640933,20.0,75.21999999999998,1.453175043889333,0.0,-52.99017164167909,29.06350087778666,10.078471060842276,-0.011334214285283717,-411.705593062374,24.103296604007483,-435.8088896663815,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.600910933362268,0.11052566766738892,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,55.380001300573326,31.218500217832627,55.3800002002716,12.687499947845936
4,-0.11508718132972717,-0.11508718132972717,False,0.6381224553255465,0.6381224553255465,0.184979536756873,0.0,-2.3017436265945435,0.0,0.0,-2.3017436265945435,20.0,78.69000000000001,1.3314249365946393,0.0,-181.12420597672465,26.628498731892787,10.070128366351128,-0.05485789824423201,-566.2013003072059,34.17342497035861,-600.3747252775645,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.6381224553255465,0.1477680206298828,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,51.90999871551989,29.208947499860074,51.91000017642975,12.250000052154064
5,-0.1147356703877449,-0.1147356703877449,False,0.6752203220842506,0.6752203220842506,0.2220774035155772,0.0,-2.294713407754898,0.0,0.0,-2.294713407754898,20.0,82.09999999999998,1.5906967521436028,0.0,-188.39597077667707,31.813935042872057,10.039371158927679,-0.05554327538033984,-722.7833360410109,44.21279612928629,-766.9961321702972,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.6752203220842506,0.18497952818870544,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,48.50000002026556,27.232222611792366,48.50000134706497,11.8125
6,-0.1138560101389885,-0.1138560101389885,False,0.7120337653625236,0.7120337653625236,0.25889084679385016,0.0,-2.27712020277977,1.658173456282761,0.0,-0.6189467464970089,20.0,94.3,1.9500643327920735,0.0,-58.366678194667934,39.00128665584147,9.962400887161493,-0.00977950995864509,-742.1487275798372,54.17519701644778,-796.323924596285,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.7120337653625236,0.2220773994922638,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,36.30000252842902,15.916470671528941,36.30000342607498,11.375000026077032
7,-0.11258866637945175,-0.11258866637945175,False,0.7484374341585464,0.7484374341585464,0.2952945155898729,0.0,-2.251773327589035,2.437657425313785,0.18588409772474979,-0.0,19.81411590227525,111.39999999999999,2.126502353117476,20.707488486537123,-0.0,42.13476409113073,9.851508308202028,0.0176595503727403,-679.3064750021693,64.02670532464981,-743.3331803268192,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.7484374341585464,0.2588908523321152,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,19.199998694658262,-1.2575001440569906,19.199999163150785,10.937500013038516
8,-0.11161278188228607,-0.11161278188228607,False,0.7845255669671521,0.7845255669671521,0.3313826483984787,0.0,-2.2322556376457214,4.12262341273602,1.890367775090299,-0.0,18.109632224909703,121.11,2.3566789082459483,228.94244124118612,-0.0,42.67858830053584,39.064473658800125,0.07751452637348612,-407.68544546044745,103.09117898344994,-510.7766244438974,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.7845255669671521,0.29529450833797455,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,9.489999850988369,-11.698666590526699,9.489999997615813,10.5
9,-0.11071347445249557,-0.11071347445249557,False,0.8203229237067924,0.8203229237067924,0.36718000513811894,0.0,-2.2142694890499115,9.049034363523349,6.8347648744734375,-0.0,13.165235125526562,117.83,2.4346604782348846,805.3403451592052,-0.0,32.0528776467892,38.74971605837345,0.26620983977696405,429.707777345547,141.8408950418234,287.8668823037236,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.8203229237067924,0.3313826471567154,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,12.770002571344364,-9.01999927606434,12.769997541904448,14.000000104308128
