hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,cumulative_revenue,cumulative_degradation,cumulative_profit,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,time_to_peak_hour
0,-0.5881149172782898,-0.5881149172782898,0.690157156586647,0.5,0.190157156586647,0.0,-11.762298345565796,0.5215498606617941,0.0,-11.240748484904001,8.237701654434204,83.14999999999999,1.1644882379556112,0.0,-934.6682365197676,9.59270668437611,51.46005526185036,-0.4007507809187826,-925.0755298353914,51.46005526185036,-976.5355850972418,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,7.999999992549419
1,-0.8179255723953247,-0.8179255723953247,0.8937047146975994,0.690157156586647,0.3937047146975994,0.0,-12.590570604801181,0.0,0.0,-12.590570604801181,7.409429395198819,82.73,1.056661682411641,0.0,-1041.6179061352018,7.829260130441052,220.33498558402067,-0.521642512202028,-1958.8641758401523,271.79504084587103,-2230.6592166860232,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.690157156586647,0.19015714526176453,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,6.999999895691872
2,-0.9283213019371033,-0.9283213019371033,0.899811141440928,0.8937047146975994,0.399811141440928,0.0,-0.37771711814403863,0.6800729650057269,0.30235584686168826,-0.0,19.622282881855963,77.46999999999998,1.3101646303141927,23.423507456374985,-0.0,25.70842099782733,6.610049567520676,0.020897717084147283,-1909.7322473859497,278.4050904133917,-2188.1373377993414,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.8937047146975994,0.39370471239089966,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,5.999999955296516
3,-0.9741442203521729,-0.9741442203521729,0.8999943342432278,0.899811141440928,0.39999433424322783,0.0,-0.011331513544321492,1.5991813492284268,1.5878498356841053,-0.0,18.412150164315896,75.21999999999998,1.453175043889333,119.43806464015837,-0.0,26.75607712312674,0.1983014870256261,0.071585891110296,-1763.5381056226647,278.6033919004173,-2042.141497523082,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.899811141440928,0.39981114119291306,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,4.999999701976776
4,-0.9916077256202698,-0.9916077256202698,0.8999998300272969,0.8999943342432278,0.3999998300272969,0.0,-0.0003399454063313101,0.0,0.0,-0.0003399454063313101,19.99966005459367,78.69000000000001,1.3314249365946393,0.0,-0.026750304024210796,26.62804612010172,0.005949044610797927,0.01304045050001139,-1736.9368098065875,278.6093409450281,-2015.5461507516156,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.8999943342432278,0.3999943360686302,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,3.999999761581421
5,-0.9973121285438538,-0.9973121285438538,0.899999994900819,0.8999998300272969,0.39999999490081894,0.0,-1.0198362188074128e-05,0.0,0.0,-1.0198362188074128e-05,19.999989801637813,82.09999999999998,1.5906967521436028,0.0,-0.0008372855356408857,31.81391882037045,0.00017847133829129724,0.01559876587486657,-1705.1237282717525,278.6095194163664,-1983.7332476881188,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.8999998300272969,0.39999982714653015,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,2.9999998211860657
6,-0.9990803003311157,-0.9990803003311157,0.8999999998470246,0.899999994900819,0.3999999998470246,0.0,-3.059508646430231e-07,1.658173456282761,1.6581731503318964,-0.0,18.341826849668102,94.3,1.9500643327920735,156.3657280762978,-0.0,35.76774233778577,5.354140131252905e-06,0.09420847045033874,-1512.990257857669,278.60952477050654,-1791.5997826281755,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.899999994900819,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,1.9999998807907104
7,-0.999646782875061,-0.999646782875061,0.8999999999954108,0.8999999998470246,0.3999999999954108,0.0,-9.178524607023064e-09,2.437657425313785,2.43765741613526,-0.0,17.56234258386474,111.39999999999999,2.126502353117476,271.55503615746795,-0.0,37.346362830843624,1.6062418062290362e-07,0.15146308996429791,-1204.0888588693574,278.6095249311307,-1482.698383800488,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.8999999998470246,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
8,-0.9998425841331482,-0.9998425841331482,0.8999999999998624,0.8999999999954108,0.39999999999986235,0.0,-2.753530736754328e-10,4.12262341273602,4.122623412460667,-0.0,15.877376587539331,121.11,2.3566789082459483,499.2909214831114,-0.0,37.41787852213197,4.8186787893200744e-09,0.2631634999634335,-667.3800588641141,278.60952493594937,-945.9895838000634,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.8999999999954108,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
9,-0.9999133348464966,-0.9999133348464966,0.8999999999999959,0.8999999999998624,0.3999999999999959,0.0,-8.260059303211165e-12,9.049034363523349,9.049034363515089,-0.0,10.95096563648491,117.83,2.4346604782348846,1066.2477190529828,-0.0,26.661883233658138,1.4455103780619538e-10,0.5358844797795955,425.52954342252684,278.6095249360939,146.92001848643292,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.8999999999998624,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
