hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,q1_eval,q2_eval,cumulative_revenue,cumulative_degradation,cumulative_profit,time_to_peak_hour_raw,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,time_to_peak_hour,season_name,eval_date
0,0.00048236557631753385,-0.00048236557631753385,0.500200526261012,0.5,0.00020052626101196847,0.0,-0.0007235483644763008,0.0,0.0,-0.0007235483644763008,1.4000000000000001,95.03,0.9620204791342936,0.0,-0.06875880107618286,1.346828670788011,0.00031655240945838154,0.006388766586511849,6.727439880371094,6.7073235511779785,1.2780698697118282,0.00031655240945838154,1.2777533173023699,7.0,0.0,0.9999999403953552,0.9999999850988388,95.03000192686915,0.9620202635321601,0.0,0.5,0.0,181.62000002123415,290.06999983862045,7.0000001192092896,19.00000000745058,47.099999679699536,13.000000029802322,0.2272973195602273,9.864703281927683,6.999999895691872,spring,2025-04-08
1,0.002924285363405943,-0.002924285363405943,0.501416193462085,0.500200526261012,0.0014161934620849914,0.0,-0.004386428045108914,0.0,0.0,-0.004386428045108914,1.400701841913542,90.09999999999998,1.0123944761259993,0.0,-0.3952171668643131,1.4180628074527826,0.0019190622697351498,0.005104632891593673,14.127537727355957,13.90437126159668,2.300915510300298,0.002235614679193531,2.2986798956211043,6.0,0.9999997615814209,0.9999999403953552,0.9999999850988388,90.1000030387938,1.0123946239892117,0.0,0.500200526261012,0.00020053982734680176,181.62000002123415,290.06999983862045,7.0000001192092896,19.00000000745058,47.099999679699536,13.000000029802322,0.2272973195602273,9.864703281927683,5.999999955296516,spring,2025-04-08
2,0.9910552501678467,-0.9910552501678467,0.8880424858038626,0.501416193462085,0.3880424858038626,0.0,-1.3950433228827026,0.0,0.0,-1.3950433228827026,1.4049566771172977,90.79,1.2581212907196886,0.0,-126.65598328452057,1.7676059080200592,12.206629075223645,-0.6854750322586207,20.77118492126465,21.212160110473633,-122.58746186620021,12.208864689902839,-134.79632655610305,5.0,2.0000002086162567,0.9999999403953552,0.9999999850988388,90.79000248134136,1.2581215334140559,0.0,0.501416193462085,0.0014162063598632812,181.62000002123415,290.06999983862045,7.0000001192092896,19.00000000745058,47.099999679699536,13.000000029802322,0.2272973195602273,9.864703281927683,4.999999701976776,spring,2025-04-08
3,4.730951741471756e-12,-4.730951741471756e-12,0.8880424858058293,0.8880424858038626,0.38804248580582934,0.0,-7.096427612207634e-12,0.0,0.0,-7.096427612207634e-12,1.5,92.5,1.2052900255820458,0.0,-6.564195541292062e-10,1.8079350383730688,6.209374160681679e-11,0.009039675188272778,30.11105728149414,29.972463607788086,-120.77952682848357,12.208864689964933,-132.9883915184485,4.0,2.9999999701976776,0.9999999403953552,0.9999999850988388,92.49999971061945,1.2052904300185747,0.0,0.8880424858038626,0.38804248720407486,181.62000002123415,290.06999983862045,7.0000001192092896,19.00000000745058,47.099999679699536,13.000000029802322,0.2272973195602273,9.864703281927683,3.999999761581421,spring,2025-04-08
4,1.0808036513079936e-16,-1.0808036513079936e-16,0.8880424858058293,0.8880424858058293,0.38804248580582934,0.0,-1.6212054769619903e-16,0.0,0.0,-1.6212054769619903e-16,1.5,94.59,1.190546416706423,0.0,-1.533498260658347e-14,1.7858196250596345,1.4185547923417414e-15,0.00892909812529809,39.15834045410156,39.53449249267578,-118.99370720342394,12.208864689964935,-131.20257189338886,3.0,3.9999997317790985,0.9999999403953552,0.9999999850988388,94.58999987438321,1.1905459250355446,0.0,0.8880424858058293,0.38804248720407486,181.62000002123415,290.06999983862045,7.0000001192092896,19.00000000745058,47.099999679699536,13.000000029802322,0.2272973195602273,9.864703281927683,2.9999998211860657,spring,2025-04-08
5,0.224934920668602,-0.224934920668602,0.8996412745741749,0.8880424858058293,0.39964127457417487,0.0,-0.04185129967959739,0.0,0.0,-0.04185129967959739,1.5,110.31,1.030823987220526,0.0,-4.616616867656388,1.546235980830789,0.36619887219647707,-0.01718289879511038,50.122100830078125,49.81084442138672,-122.06408809024954,12.575063562161413,-134.63915165241096,2.0,5.000000178813934,0.9999999403953552,0.9999999850988388,110.30999884352087,1.0308242433798862,0.0,0.8880424858058293,0.38804248720407486,181.62000002123415,290.06999983862045,7.0000001192092896,19.00000000745058,47.099999679699536,13.000000029802322,0.2272973195602273,9.864703281927683,1.9999998807907104,spring,2025-04-08
6,0.000619103608187288,0.000619103608187288,0.899367738370263,0.8996412745741749,0.39964127457417487,0.0,0.0009286554122809321,0.8995029731993434,0.8995029731993434,0.0009286554122809321,1.499071344587719,153.29,0.2272973034991627,137.88481076172732,0.14235358814854407,0.34073487437765265,0.008125734857458154,0.6917988674469804,58.887176513671875,58.66007995605469,16.303811134003983,12.58318929701887,3.720621836985112,0.0,5.999999940395355,0.9999999403953552,0.9999999850988388,153.2900002161786,0.2272972900341697,0.8995029330253601,0.8996412745741749,0.3996412754058838,181.62000002123415,290.06999983862045,7.0000001192092896,19.00000000745058,47.099999679699536,13.000000029802322,0.2272973195602273,9.864703281927683,0.0,spring,2025-04-08
7,4.6749255488975905e-07,4.6749255488975905e-07,0.8993675318197969,0.899367738370263,0.39964127457417487,0.0,7.012388323346386e-07,3.716343988924444,3.716343988924444,7.012388323346386e-07,1.4999992987611677,181.62000000000003,5.4059899210611615,674.9623952684576,0.0001273589967286171,8.108981090701683,6.135839782928087e-06,3.4153574879115816,62.951072692871094,63.025814056396484,699.3753148521599,12.583195432858654,686.7921194193012,0.0,7.000000044703484,0.9999999403953552,0.9999999850988388,181.62000000426082,5.4059899836703496,3.7163440883159637,0.899367738370263,0.3996412754058838,181.62000002123415,290.06999983862045,7.0000001192092896,19.00000000745058,47.099999679699536,13.000000029802322,0.2272973195602273,9.864703281927683,0.0,spring,2025-04-08
8,0.17054255306720734,0.17054255306720734,0.8240173610979086,0.8993675318197969,0.39964127457417487,0.0,0.255813829600811,6.769040377313672,6.769040377313672,0.255813829600811,1.244186170399189,136.77,9.482597775170463,925.801652405191,34.987657474502925,11.798117011325209,2.238371009007096,4.851745279410061,60.5281982421875,59.786808013916016,1671.962741743179,14.82156644186575,1657.1411753013133,0.0,8.000000149011612,0.9999999403953552,0.9999999850988388,136.76999969378116,9.482597711140487,6.769040375947952,0.8993675318197969,0.3996412754058838,181.62000002123415,290.06999983862045,7.0000001192092896,19.00000000745058,47.099999679699536,13.000000029802322,0.2272973195602273,9.864703281927683,0.0,spring,2025-04-08
9,0.005606954451650381,-0.005606954451650381,0.8263482521628089,0.8240173610979086,0.39964127457417487,0.0,-0.008410431677475572,8.725892506656615,8.71748207497914,-0.0,1.5,91.31,5.522710157993163,795.9932882663453,-0.0,8.284065236989743,0.07359127717791124,4.021018811130785,55.00690460205078,53.98960876464844,2476.240095246514,14.895157719043661,2461.3449375274704,10.0,9.000000081956387,0.9999999403953552,0.9999999850988388,91.30999909758569,5.522710569198584,8.725892454385757,0.8240173610979086,0.3996412754058838,181.62000002123415,290.06999983862045,7.0000001192092896,19.00000000745058,47.099999679699536,13.000000029802322,0.2272973195602273,9.864703281927683,9.999999990686774,spring,2025-04-08
