hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,cumulative_revenue,cumulative_degradation,cumulative_profit,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,time_to_peak_hour
0,-0.63031005859375,-0.63031005859375,0.7038002522786458,0.5,0.20380025227864584,0.0,-12.606201171875,0.5215498606617941,0.0,-12.084651311213205,7.393798828125,83.14999999999999,1.1644882379556112,0.0,-1004.8387565273779,8.609991769161544,55.152130126953125,-0.43132614428888927,-996.2287647582164,55.152130126953125,-1051.3808948851695,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,7.999999992549419
1,-0.8453145027160645,-0.8453145027160645,0.8941140075683593,0.7038002522786458,0.39411400756835935,0.0,-11.77198486328125,0.0,0.0,-11.77198486328125,8.22801513671875,82.73,1.056661682411641,0.0,-973.896307739258,8.694228317273682,206.00973510742188,-0.505135542303988,-1961.4308441802007,261.161865234375,-2222.5927094145754,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.7038002522786458,0.2038002610206604,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,6.999999895691872
2,-0.9437699913978577,-0.9437699913978577,0.8998234202270508,0.8941140075683593,0.39982342022705075,0.0,-0.35315954589844045,0.6800729650057269,0.32691341910728644,-0.0,19.64684045410156,77.46999999999998,1.3101646303141927,25.325982578241476,-0.0,25.740595460389898,6.180292053222708,0.02202327678511125,-1910.3642661415693,267.34215728759773,-2177.706423429167,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.8941140075683593,0.39411401003599167,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,5.999999955296516
3,-0.981677770614624,-0.981677770614624,0.8999947026068116,0.8998234202270508,0.3999947026068116,0.0,-0.010594786376956211,1.5991813492284268,1.5885865628514706,-0.0,18.41141343714853,75.21999999999998,1.453175043889333,119.49348125768759,-0.0,26.75500652959297,0.1854087615967337,0.07161885760602602,-1764.1157783542885,267.5275660491945,-2031.643344403483,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.8998234202270508,0.3998234197497368,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,4.999999701976776
4,-0.9949484467506409,-0.9949484467506409,0.8999998410782044,0.8999947026068116,0.3999998410782044,0.0,-0.0003178435913064881,0.0,0.0,-0.0003178435913064881,19.999682156408692,78.69000000000001,1.3314249365946393,0.0,-0.02501111219990755,26.628075547009384,0.005562262847863542,0.013041507353435788,-1737.5127139194792,267.5331283120424,-2005.0458422315216,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.8999947026068116,0.39999470114707947,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,3.999999761581421
5,-0.9987088441848755,-0.9987088441848755,0.8999999952323462,0.8999998410782044,0.3999999952323462,0.0,-9.535307736729948e-06,0.0,0.0,-9.535307736729948e-06,19.999990464692264,82.09999999999998,1.5906967521436028,0.0,-0.0007828487651855285,31.81391987508901,0.00016686788539277408,0.015598798773413629,-1705.6995768931554,267.5332951799278,-1973.2328720730832,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.8999998410782044,0.39999984204769135,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,2.9999998211860657
6,-0.99965500831604,-0.99965500831604,0.8999999998569704,0.8999999952323462,0.39999999985697043,0.0,-2.860592296372033e-07,1.658173456282761,1.6581731702235314,-0.0,18.34182682977647,94.3,1.9500643327920735,156.365729952079,-0.0,35.7677422989958,5.006036518651058e-06,0.09420847152175256,-1513.5661046420805,267.5333001859643,-1781.099404828045,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.8999999952323462,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,1.9999998807907104
7,-0.9998955726623535,-0.9998955726623535,0.8999999999957091,0.8999999998569704,0.3999999999957091,0.0,-8.581775290394944e-09,2.437657425313785,2.4376574167320095,-0.0,17.56234258326799,111.39999999999999,2.126502353117476,271.5550362239458,-0.0,37.34636282957464,1.5018106758191152e-07,0.15146308995805483,-1204.66470558856,267.5333003361454,-1472.1980059247055,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.8999999998569704,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
8,-0.9999621510505676,-0.9999621510505676,0.8999999999998713,0.8999999999957091,0.39999999999987135,0.0,-2.5745405807242605e-10,4.12262341273602,4.122623412478566,-0.0,15.877376587521432,121.11,2.3566789082459483,499.2909214852791,-0.0,37.41787852208979,4.505446016267456e-09,0.2631634999617602,-667.9559055811912,267.53330034065084,-935.4892059218421,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.8999999999957091,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
9,-0.9999819993972778,-0.9999819993972778,0.8999999999999961,0.8999999999998713,0.39999999999999614,0.0,-7.720490913243339e-12,9.049034363523349,9.049034363515629,-0.0,10.95096563648437,117.83,2.4346604782348846,1066.2477190530465,-0.0,26.661883233656823,1.3510859098175843e-10,0.5358844797795616,424.953696705512,267.53330034078596,157.42039636472606,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.8999999999998713,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
