hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,cumulative_revenue,cumulative_degradation,cumulative_profit,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,time_to_peak_hour
0,-0.5751198530197144,-0.5751198530197144,0.685955419143041,0.5,0.18595541914304103,0.0,-11.502397060394287,0.5215498606617941,0.0,-10.980847199732493,8.497602939605713,83.14999999999999,1.1644882379556112,0.0,-913.0574446577567,9.895358673987879,50.322987139225006,-0.4035538841199882,-903.1620859837689,50.322987139225006,-953.4850731229939,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,7.999999992549419
1,-0.7940676808357239,-0.7940676808357239,0.8935786625742912,0.685955419143041,0.3935786625742912,0.0,-12.84267485141754,0.0,0.0,-12.84267485141754,7.15732514858246,82.73,1.056661682411641,0.0,-1062.474490457773,7.562871233068291,224.74680989980695,-0.5376759606783282,-1958.0737052084737,275.069797039032,-2233.1435022475057,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.685955419143041,0.18595540523529053,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,6.999999895691872
2,-0.9119902849197388,-0.9119902849197388,0.8998073598772287,0.8935786625742912,0.3998073598772287,0.0,-0.3852802455425297,0.6800729650057269,0.2947927194631972,-0.0,19.61471975445747,77.46999999999998,1.3101646303141927,22.837591976813883,-0.0,25.698512055815268,6.74240429699427,0.020510476232962684,-1909.5376011758447,281.81220133602625,-2191.349802511871,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.8935786625742912,0.3935786634683609,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,5.999999955296516
3,-0.9658052921295166,-0.9658052921295166,0.8999942207963169,0.8998073598772287,0.39999422079631686,0.0,-0.011558407366278889,1.5991813492284268,1.587622941862148,-0.0,18.412377058137853,75.21999999999998,1.453175043889333,119.42099768687075,-0.0,26.75640683956642,0.20227212890988056,0.07157573490497138,-1763.3601966494073,282.01447346493615,-2045.3746701143434,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.8998073598772287,0.3998073562979698,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,4.999999701976776
4,-0.9884946942329407,-0.9884946942329407,0.8999998266238896,0.8999942207963169,0.39999982662388955,0.0,-0.0003467522209898988,0.0,0.0,-0.0003467522209898988,19.99965324777901,78.69000000000001,1.3314249365946393,0.0,-0.02728593226969514,26.62803705733894,0.0060681638673232285,0.01304012501468819,-1736.7594455243382,282.02054162880347,-2018.7799871531415,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.8999942207963169,0.39999422430992126,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,3.999999761581421
5,-0.9963451027870178,-0.9963451027870178,0.8999999947987167,0.8999998266238896,0.39999999479871673,0.0,-1.0402566628098242e-05,0.0,0.0,-1.0402566628098242e-05,19.999989597433373,82.09999999999998,1.5906967521436028,0.0,-0.0008540507201668655,31.81391849554311,0.00018204491599171924,0.015598755742924292,-1704.946381079515,282.0207236737195,-1986.9671047532345,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.8999998266238896,0.39999982714653015,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,2.9999998211860657
6,-0.9987907409667969,-0.9987907409667969,0.8999999998439615,0.8999999947987167,0.3999999998439615,0.0,-3.12076997577293e-07,1.658173456282761,1.6581731442057634,-0.0,18.34182685579424,94.3,1.9500643327920735,156.3657274986035,-0.0,35.767742349732124,5.461347457602628e-06,0.09420847012036977,-1512.8129112311797,282.020729135067,-1794.8336403662465,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.8999999947987167,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,1.9999998807907104
7,-0.9995538592338562,-0.9995538592338562,0.8999999999953189,0.8999999998439615,0.3999999999953189,0.0,-9.362310926519513e-09,2.437657425313785,2.437657415951474,-0.0,17.562342584048526,111.39999999999999,2.126502353117476,271.55503613699415,-0.0,37.346362831234444,1.6384044121409147e-07,0.15146308990559457,-1203.911512262951,282.02072929890744,-1485.9322415618585,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.8999999998439615,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
8,-0.9998082518577576,-0.9998082518577576,0.8999999999998596,0.8999999999953189,0.3999999999998596,0.0,-2.808686616617706e-10,4.12262341273602,4.122623412455152,-0.0,15.877376587544848,121.11,2.3566789082459483,499.2909214824434,-0.0,37.417878522144974,4.9152015790809855e-09,0.2631634999599349,-667.2027122583628,282.02072930382263,-949.2234415621854,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.8999999999953189,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
9,-0.9998964667320251,-0.9998964667320251,0.8999999999999958,0.8999999999998596,0.3999999999999958,0.0,-8.426592756904938e-12,9.049034363523349,9.049034363514922,-0.0,10.950965636485078,117.83,2.4346604782348846,1066.2477190529632,-0.0,26.661883233658546,1.4746537324583642e-10,0.535884479779509,425.70689002825924,282.0207293039701,143.68616072428915,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.8999999999998596,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
