hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,cumulative_revenue,cumulative_degradation,cumulative_profit,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,time_to_peak_hour
0,0.14368177950382233,0.14368177950382233,0.4506248180399236,0.5,0.0493751819600764,0.0,2.8736355900764465,0.5215498606617941,0.5215498606617941,2.8736355900764465,16.60481454926176,83.14999999999999,1.1644882379556112,43.366870914028176,238.9427993148565,19.336111236049526,2.5144311413168907,0.02951214837763162,301.6457814649342,2.5144311413168907,299.1313503236173,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,7.999999992549419
1,0.22937358915805817,0.22937358915805817,0.37180227881035033,0.4506248180399236,0.12819772118964967,0.0,4.587471783161163,0.0,0.0,4.587471783161163,15.412528216838837,82.73,1.056661682411641,0.0,379.5215406209231,16.285827995821816,20.07018905133009,-0.001855579227491858,697.453150081679,22.58462019264698,674.8685298890321,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.4506248180399236,0.049375176429748535,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,6.999999895691872
2,0.3033547103404999,0.3033547103404999,0.2675566738823435,0.37180227881035033,0.2324433261176565,0.0,6.067094206809998,0.6800729650057269,0.6800729650057269,6.067094206809998,10.241042521811025,77.46999999999998,1.3101646303141927,52.68525259899365,470.0177882015704,13.417451689620469,26.54353715479374,0.019396978172458473,1233.5736425718635,49.12815734744072,1184.4454852244228,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.37180227881035033,0.12819772958755493,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,5.999999955296516
3,0.4559747576713562,0.4559747576713562,0.11086431729424856,0.2675566738823435,0.38913568270575144,0.0,9.119495153427124,1.5991813492284268,1.5991813492284268,9.119495153427124,0.9339052795134855,75.21999999999998,1.453175043889333,120.29042108896223,685.9684254407881,1.357127845545489,159.59116518497467,-0.018604827895004485,2041.1896169471597,208.7193225324154,1832.4702944147443,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.2675566738823435,0.23244333267211914,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,4.999999701976776
4,0.6051304936408997,0.6051304936408997,0.1,0.11086431729424856,0.4,0.0,0.6518590376549133,0.0,0.0,0.6518590376549133,0.0,78.69000000000001,1.3314249365946393,0.0,51.29478767306513,0.0,11.407533158960982,-0.005593436053328583,2092.4844046202247,220.12685569137636,1872.3575489288482,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.11086431729424856,0.3891356810927391,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,3.999999761581421
5,0.6843812465667725,0.6843812465667725,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,82.09999999999998,1.5906967521436028,0.0,0.0,0.0,0.0,0.0,2092.4844046202247,220.12685569137636,1872.3575489288482,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.1,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,2.9999998211860657
6,0.7288267016410828,0.7288267016410828,0.1,0.1,0.4,0.0,0.0,1.658173456282761,1.658173456282761,0.0,0.0,94.3,1.9500643327920735,156.36575692746436,0.0,0.0,0.0,-7.62244121438224,2248.8501615476894,220.12685569137636,2028.723305856313,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.1,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,1.9999998807907104
7,0.732517421245575,0.732517421245575,0.1,0.1,0.4,0.0,0.0,2.437657425313785,2.437657425313785,0.0,0.0,111.39999999999999,2.126502353117476,271.5550371799556,0.0,0.0,0.0,-25.009344960533767,2520.405198727645,220.12685569137636,2300.2783430362683,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.1,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
8,0.7077908515930176,0.7077908515930176,0.1,0.1,0.4,0.0,0.0,4.12262341273602,4.12262341273602,0.0,0.0,121.11,2.3566789082459483,499.29092151645943,0.0,0.0,0.0,-27.089184436587665,3019.6961202441043,220.12685569137636,2799.569264552728,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.1,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
9,0.6761301755905151,0.6761301755905151,0.1,0.1,0.4,0.0,0.0,9.049034363523349,9.049034363523349,0.0,0.0,117.83,2.4346604782348846,1066.2477190539562,0.0,0.0,0.0,-26.070907736642898,4085.94383929806,220.12685569137636,3865.8169836066836,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.1,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
10,0.6301435828208923,0.6301435828208923,0.1,0.1,0.4,0.0,0.0,12.568219100172763,12.568219100172763,0.0,0.0,110.90999999999998,2.6,1393.9411804001609,0.0,0.0,0.0,0.683488774130359,5479.885019698221,220.12685569137636,5259.758164006845,10.000000014901161,0.0,0.0,110.91000095903873,2.6000001769798713,12.568219006061554,0.1,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,6.999999895691872
11,0.5709278583526611,0.5709278583526611,0.1,0.1,0.4,0.0,0.0,12.56579143637708,12.56579143637708,0.0,0.0,103.08999999999999,2.6,1295.407439176113,0.0,0.0,0.0,0.6351748947883561,6775.292458874334,220.12685569137636,6555.165603182958,10.999999990686774,0.0,0.0,103.09000102519987,2.6000001769798713,12.565791308879852,0.1,0.3999999985098839,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,5.999999955296516
12,0.547832727432251,0.547832727432251,0.1,0.1,0.4,0.0,0.0,13.308868062770184,13.308868062770184,0.0,0.0,95.48,2.6,1270.7307226332973,0.0,0.0,0.0,0.623075202938683,8046.023181507631,220.12685569137636,7825.896325816255,12.000000009313226,0.0,0.0,95.4799999681115,2.6000001769798713,13.308868110179901,0.1,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,4.999999701976776
13,0.5163979530334473,0.5163979530334473,0.1,0.1,0.4,0.0,0.0,11.04586342073516,11.04586342073516,0.0,0.0,92.90000000000002,2.6,1026.1607117862966,0.0,0.0,0.0,0.5031556114571558,9072.183893293928,220.12685569137636,8852.057037602552,12.999999985098839,0.0,0.0,92.89999986708163,2.6000001769798713,11.045863404870033,0.1,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,3.999999761581421
