hour,action,delta,is_discharge_slot,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,cumulative_revenue,cumulative_degradation,cumulative_profit,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,max_future_price_delta,avg_future_price_delta,peak_hour_price_delta,time_to_peak_hour
0,0.980368197,0.980368197,FALSE,0.157156483,0.491837757,0.334681274,0,19.47845014,0.521549861,0.521549861,19.47845014,0,83.15,1.164488238,43.36687091,1619.633129,0,340.8728774,0.22012618,1663,340.8728774,1322.127123,0,0,0,83.14999999,1.164488419,0.521549582,0.491837757,0,121.1100005,130.5999995,8.000000075,16.99999994,75.21999812,2.99999994,1.056661684,12.67766146,47.45000133,19.64086975,47.44999999,14.0000001
1,0.984730601,0.984730601,FALSE,0.1,0.157156483,0.391837757,0,3.37702426,0,0,3.37702426,0.052364707,82.73,1.056661682,0,279.381217,0.05533178,59.09792455,0.036556219,1942.436549,399.970802,1542.465747,0.999999762,0,0,82.73,1.056661544,0,0.157156483,0.334681273,121.1100005,130.5999995,8.000000075,16.99999994,75.21999812,2.99999994,1.056661684,12.67766146,47.8699992,20.97272686,47.87000053,13.5624999
2,0.86470294,0.86470294,FALSE,0.1,0.1,0.391837757,0,0,0.680072965,0.680072965,0,0,77.47,1.31016463,52.6852526,0,0,0,0.008630875,1995.121801,399.970802,1595.150999,2.000000209,0,0,77.47000011,1.310164762,0.680072904,0.1,0.391837753,121.1100005,130.5999995,8.000000075,16.99999994,75.21999812,2.99999994,1.056661684,12.67766146,53.12999953,27.48190463,53.1299984,13.125
3,0.172638193,0.172638193,FALSE,0.1,0.1,0.391837757,0,0,1.599181349,1.599181349,0,0,75.22,1.453175044,120.2904211,0,0,0,0.019898404,2115.412223,399.970802,1715.441421,2.99999997,0,0,75.22000018,1.453175093,1.599181294,0.1,0.391837753,121.1100005,130.5999995,8.000000075,16.99999994,75.21999812,2.99999994,1.056661684,12.67766146,55.3800013,31.21850022,55.3800002,12.68749995
4,-0.284406602,-0.284406602,FALSE,0.191958135,0.1,0.391837757,0,-5.688132048,0,0,-5.688132048,0,78.69,1.331424937,0,-447.5991108,0,99.54231083,-0.091328545,1667.813112,499.5131128,1168.299999,3.999999732,0,0,78.69000002,1.331424973,0,0.1,0.391837753,121.1100005,130.5999995,8.000000075,16.99999994,75.21999812,2.99999994,1.056661684,12.67766146,51.90999872,29.2089475,51.91000018,12.25000005
5,-0.458758593,-0.458758593,FALSE,0.34029008,0.191958135,0.391837757,0,-9.175171852,0,0,-9.175171852,5.517488086,82.1,1.590696752,0,-753.2816091,8.776650379,160.5655074,-0.150945565,923.308153,660.0786202,263.2295328,5.000000179,0,0,82.1,1.590696664,0,0.191958135,0.391837753,121.1100005,130.5999995,8.000000075,16.99999994,75.21999812,2.99999994,1.056661684,12.67766146,48.50000002,27.23222261,48.50000135,11.8125
6,-0.526955485,-0.526955485,FALSE,0.510672353,0.34029008,0.391837757,0,-10.53910971,1.658173456,0,-8.880936251,14.41740478,94.3,1.950064333,0,-837.4722884,28.11486684,184.4344199,-0.165682977,113.9507314,844.5130401,-730.5623087,5.99999994,0,0,94.30000018,1.950064492,1.658173203,0.34029008,0.391837753,121.1100005,130.5999995,8.000000075,16.99999994,75.21999812,2.99999994,1.056661684,12.67766146,36.30000253,15.91647067,36.30000343,11.37500003
7,-0.488635272,-0.488635272,FALSE,0.668664425,0.510672353,0.391837757,0,-9.772705436,2.437657425,0,-7.33504801,20,111.4,2.126502353,0,-817.1243484,42.53004706,171.0223451,-0.157678968,-660.6435699,1015.535385,-1676.178955,7.000000045,0,0,111.4000004,2.126502403,2.437657714,0.510672353,0.391837753,121.1100005,130.5999995,8.000000075,16.99999994,75.21999812,2.99999994,1.056661684,12.67766146,19.19999869,-1.257500144,19.19999916,10.93750001
8,-0.464754611,-0.464754611,FALSE,0.772953272,0.668664425,0.391837757,0,-6.450856527,4.122623413,0,-2.328233114,20,121.11,2.356678908,0,-281.9723125,47.13357816,112.8899892,-0.058057479,-895.4823042,1128.425374,-2023.907679,8.000000149,0,0,121.1099988,2.356678784,4.122623205,0.668664425,0.391837753,121.1100005,130.5999995,8.000000075,16.99999994,75.21999812,2.99999994,1.056661684,12.67766146,9.489999851,-11.69866659,9.489999998,10.5
9,-0.612681746,-0.612681746,FALSE,0.848457307,0.772953272,0.391837757,0,-4.670352683,9.049034364,4.378681681,0,15.62131832,117.83,2.434660478,515.9400625,0,38.03260633,81.73117194,0.078584079,-341.5096354,1210.156546,-1551.666182,9.000000082,0,0,117.8300004,2.434660437,9.049034342,0.772953272,0.391837753,121.1100005,130.5999995,8.000000075,16.99999994,75.21999812,2.99999994,1.056661684,12.67766146,12.77000257,-9.019999276,12.76999754,14.0000001
