hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,cumulative_revenue,cumulative_degradation,cumulative_profit,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,max_future_price_delta,avg_future_price_delta,peak_hour_price_delta,time_to_peak_hour
0,-0.06972187012434006,-0.06972187012434006,0.5225434046735367,0.5,0.02254340467353666,0.0,-1.3944374024868011,0.5215498606617941,0.0,-0.872887541825007,18.6055625975132,83.14999999999999,1.1644882379556112,0.0,-72.58059910274933,21.665958805350968,1.220132727175951,-0.017300308119523565,-50.914640297398364,1.220132727175951,-52.134773024574315,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,47.45000132977961,19.64086975255981,47.44999998807907,7.999999992549419
1,0.017350347712635994,0.017350347712635994,0.5165810858719435,0.5225434046735367,0.02254340467353666,0.0,0.3470069542527199,0.0,0.0,0.3470069542527199,19.65299304574728,82.73,1.056661682411641,0.0,28.707885325327517,20.766564696143604,0.3036310849711299,0.01637859041137349,-1.4401902759272431,1.523763812147081,-2.963954088074324,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.5225434046735367,0.022543400526046753,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,47.869999204874034,20.97272686067967,47.87000053167343,6.999999895691872
2,0.07816309481859207,0.07816309481859207,0.4897209158311902,0.5165810858719435,0.03282248884234645,0.0,1.5632618963718414,0.6800729650057269,0.6800729650057269,1.5632618963718414,17.75666513862243,77.46999999999998,1.3101646303141927,52.68525259899365,121.10589911192653,23.26415461695617,1.3678541593253613,0.06517652090567248,195.61511605194912,2.891617971472442,192.72349808047667,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.5165810858719435,0.022543400526046753,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,53.12999953210351,27.481904630586484,53.1299984049797,5.999999955296516
3,0.08625487238168716,0.08625487238168716,0.46008006621549014,0.4897209158311902,0.062463338458046525,0.0,1.7250974476337433,1.5991813492284268,1.5991813492284268,1.7250974476337433,16.67572120313783,75.21999999999998,1.453175043889333,120.29042108896223,129.76183001101015,24.232741891256094,1.5094602666795254,0.09086709929411264,469.9001090431776,4.4010782381519675,465.49903080502565,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.4897209158311902,0.032822489738464355,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,55.380001300573326,31.218500217832627,55.3800002002716,4.999999701976776
4,0.06841429322957993,0.06841429322957993,0.43656999981357264,0.46008006621549014,0.08597340485996402,0.0,1.3682858645915985,0.0,0.0,1.3682858645915985,18.6317141354084,78.69000000000001,1.3314249365946393,0.0,107.67041468471291,24.806728811385575,1.1972501315176487,0.07639989886803782,602.377252539276,5.598328369669616,596.7789241696064,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.46008006621549014,0.062463343143463135,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,51.90999871551989,29.208947499860074,51.91000017642975,3.999999761581421
5,0.030600139871239662,0.030600139871239662,0.4260544878303288,0.43656999981357264,0.09648891684320787,0.0,0.6120027974247932,0.0,0.0,0.6120027974247932,19.387997202575207,82.09999999999998,1.5906967521436028,0.0,50.24542966857551,30.84042418070564,0.5355024477466941,0.061618615473599085,683.4631063885572,6.13383081741631,677.3292755711409,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.43656999981357264,0.08597341179847717,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,48.50000002026556,27.232222611792366,48.50000134706497,2.9999998211860657
6,-0.0022434256970882416,-0.0022434256970882416,0.426779862139054,0.4260544878303288,0.09648891684320787,0.0,-0.04486851394176483,1.658173456282761,1.6133049423409962,-0.0,18.386695057659004,94.3,1.9500643327920735,152.13465606275594,-0.0,35.85523822986512,0.03925994969904423,0.09729497187222425,871.4530006811783,6.1730907671153545,865.279909914063,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.4260544878303288,0.09648892283439636,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,36.30000252842902,15.916470671528941,36.30000342607498,1.9999998807907104
7,-0.013975686393678188,-0.013975686393678188,0.43129866740634326,0.426779862139054,0.09648891684320787,0.0,-0.27951372787356377,2.437657425313785,2.158143697440221,-0.0,17.84185630255978,111.39999999999999,2.126502353117476,240.4172078948406,-0.0,37.94074941137724,0.2445745118893683,0.14331942610042844,1149.8109579873963,6.417665279004723,1143.3932927083915,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.426779862139054,0.09648892283439636,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,19.199998694658262,-1.2575001440569906,19.199999163150785,0.9999999403953552
8,-0.006286493502557278,-0.006286493502557278,0.43333130030550343,0.43129866740634326,0.09648891684320787,0.0,-0.12572987005114555,4.12262341273602,3.996893542684875,-0.0,16.003106457315127,121.11,2.3566789082459483,484.0637769545652,-0.0,37.7141834543691,0.11001363629475236,0.2238919790871063,1671.5889183963304,6.527678915299475,1665.061239481031,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.43129866740634326,0.09648892283439636,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,9.489999850988369,-11.698666590526699,9.489999997615813,8.999999932944775
9,-0.0026117428205907345,-0.0026117428205907345,0.43417576381749445,0.43333130030550343,0.09648891684320787,0.0,-0.05223485641181469,9.049034363523349,8.996799507111534,-0.0,11.003200492888466,117.83,2.4346604782348846,1060.092885922952,-0.0,26.78905737413015,0.04570549936033785,0.3788620227201459,2758.470861693412,6.573384414659813,2751.8974772787524,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.43333130030550343,0.09648892283439636,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,12.770002571344364,-9.01999927606434,12.769997541904448,7.999999992549419
