hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,q1_eval,q2_eval,cumulative_revenue,cumulative_degradation,cumulative_profit,time_to_peak_hour_raw,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,time_to_peak_hour,season_name,eval_date
0,5.302072167978622e-06,-5.302072167978622e-06,0.5000022041471441,0.5,2.2041471441358595e-06,0.0,-7.953108251967933e-06,0.0,0.0,-7.953108251967933e-06,1.4000000000000001,101.12,0.0,0.0,-0.0008042183064389974,0.0,3.4794848602359703e-06,-4.038488956496167e-06,5.92324686050415,6.091358661651611,-0.0008042183064389974,3.4794848602359703e-06,-0.0008076977912992334,8.0,0.0,0.9999999403953552,3.0,101.11999867379666,0.0,0.0,0.5,0.0,280.06,214.64999915987252,8.000000059604645,19.00000000745058,90.57999830067158,3.0000000596046448,0.0,3.4835897372335056,7.999999992549419,fall,2025-10-07
1,2.5953764293262793e-07,-2.5953764293262793e-07,0.5000023120406499,0.5000022041471441,2.312040649932179e-06,0.0,-3.893064643989419e-07,0.0,0.0,-3.893064643989419e-07,1.4000077145150045,94.35999999999999,0.0,0.0,-3.673495798068415e-05,0.0,1.7032157817453705e-07,-1.8452639779429343e-07,10.451356887817383,10.5034761428833,-0.0008409532644196815,3.6498064384105074e-06,-0.000844603070858092,7.0,0.9999997615814209,0.9999999403953552,3.0,94.35999793007971,0.0,0.0,0.5000022041471441,2.205371856689453e-06,280.06,214.64999915987252,8.000000059604645,19.00000000745058,90.57999830067158,3.0000000596046448,0.0,3.4835897372335056,6.999999895691872,fall,2025-10-07
2,0.9322636127471924,-0.9322636127471924,0.8875576139112684,0.5000023120406499,0.3875576139112684,0.0,-1.3983954191207886,0.0,0.0,-1.3983954191207886,1.4000080921422748,90.95,0.0,0.0,-127.18406336903573,0.0,12.235959917306898,-0.6971001164317131,15.148290634155273,14.888529777526855,-127.18490432230014,12.235963567113336,-139.42086788941347,6.0,2.0000002086162567,0.9999999403953552,3.0,90.9499979992211,0.0,0.0,0.5000023120406499,2.3245811462402344e-06,280.06,214.64999915987252,8.000000059604645,19.00000000745058,90.57999830067158,3.0000000596046448,0.0,3.4835897372335056,5.999999955296516,fall,2025-10-07
3,0.99986732006073,-0.99986732006073,0.899626728417338,0.8875576139112684,0.39962672841733804,0.0,-0.04354835131056062,0.0,0.0,-0.04354835131056062,1.5,90.58000000000001,0.0,0.0,-3.9446096617105812,0.0,0.3810480739674053,-0.021628288678389933,21.40199089050293,21.502666473388672,-131.1295139840107,12.61701164108074,-143.74652562509146,5.0,2.9999999701976776,0.9999999403953552,3.0,90.58000237315893,0.0,0.0,0.8875576139112684,0.38755761086940765,280.06,214.64999915987252,8.000000059604645,19.00000000745058,90.57999830067158,3.0000000596046448,0.0,3.4835897372335056,4.999999701976776,fall,2025-10-07
4,0.021583380177617073,-0.021583380177617073,0.8999888018525202,0.899626728417338,0.39998880185252017,0.0,-0.001306450539316939,0.0,0.0,-0.001306450539316939,1.5,94.64000000000001,0.25222887271838457,0.0,-0.12364247904095513,0.37834330907757685,0.011431442219023214,0.0012163469390879924,26.786418914794922,27.292085647583008,-130.87481315397412,12.628443083299764,-143.5032562372739,4.0,3.9999997317790985,0.9999999403953552,3.0,94.63999807432293,0.25222898113915615,0.0,0.899626728417338,0.3996267318725586,280.06,214.64999915987252,8.000000059604645,19.00000000745058,90.57999830067158,3.0000000596046448,0.0,3.4835897372335056,3.999999761581421,fall,2025-10-07
5,0.9999936819076538,-0.9999936819076538,0.8999996640555756,0.8999888018525202,0.39999966405557563,0.0,-3.919351617948097e-05,0.0,0.0,-3.919351617948097e-05,1.5,97.82,0.39764653913255466,0.0,-0.0038339097526768283,0.596469808698832,0.00034294326657045843,0.002961464778397924,33.3757438659668,34.684364318847656,-130.28217725502793,12.628786026566335,-142.91096328159426,3.0,5.000000178813934,0.9999999403953552,3.0,97.82000245124101,0.3976463073909512,0.0,0.8999888018525202,0.3999888002872467,280.06,214.64999915987252,8.000000059604645,19.00000000745058,90.57999830067158,3.0000000596046448,0.0,3.4835897372335056,2.9999998211860657,fall,2025-10-07
6,0.9998282194137573,-0.9998282194137573,0.8999999899216673,0.8999996640555756,0.3999999899216673,0.0,-1.1758054853650002e-06,0.0,0.0,-1.1758054853650002e-06,1.5,131.94,0.24450758069639233,0.0,-0.00015513577573905812,0.3667613710445885,1.028829799694375e-05,0.0018329797348542625,41.337791442871094,42.5689697265625,-129.91557101975908,12.628796314864331,-142.54436733462342,2.0,5.999999940395355,0.9999999403953552,3.0,131.94000040076673,0.24450764449864676,0.0,0.8999996640555756,0.399999663233757,280.06,214.64999915987252,8.000000059604645,19.00000000745058,90.57999830067158,3.0000000596046448,0.0,3.4835897372335056,1.9999998807907104,fall,2025-10-07
7,0.9998043179512024,0.9998043179512024,0.458260232358544,0.8999999899216673,0.4417397575631233,0.0,1.4997064769268036,0.8973429513556244,0.8973429513556244,1.4997064769268036,0.00029352307319641113,227.30000000000004,0.8030143702871015,203.96605284313344,340.88328220546254,0.0002357032457875509,16.40303959138691,2.6422326558022746,49.218963623046875,50.64224624633789,414.9339997320826,29.031835906251242,385.9021638258314,0.0,7.000000044703484,0.9999999403953552,3.0,227.30000022880736,0.8030139514224117,0.8973428606987,0.8999999899216673,0.3999999910593033,280.06,214.64999915987252,8.000000059604645,19.00000000745058,90.57999830067158,3.0000000596046448,0.0,3.4835897372335056,0.0,fall,2025-10-07
8,0.9961971044540405,0.9961971044540405,0.1,0.458260232358544,0.7999999899216673,0.0,1.253910813254904,2.709660660396611,2.709660660396611,1.253910813254904,0.24608918674509606,280.06000000000006,2.4000349368356466,758.8675645506751,351.17026236016846,0.5906226457657022,27.42929903995102,5.4159957525832905,53.78144836425781,54.232845306396484,1525.5624492886918,56.461134946202264,1469.1013143424896,0.0,8.000000149011612,0.9999999403953552,3.0,280.0599968259037,2.4000344713850685,2.709660530090332,0.458260232358544,0.4417397566139698,280.06,214.64999915987252,8.000000059604645,19.00000000745058,90.57999830067158,3.0000000596046448,0.0,3.4835897372335056,0.0,fall,2025-10-07
9,0.35890576243400574,0.35890576243400574,0.1,0.1,0.7999999899216673,0.0,0.0,5.01164537792852,5.01164537792852,0.0,0.0,202.15999999999997,2.599501647403757,1013.1542296020294,0.0,0.0,0.0,5.065771148010147,50.45331954956055,50.80851745605469,2538.7166788907216,56.461134946202264,2482.2555439445196,0.0,9.000000081956387,0.9999999403953552,3.0,202.16000074323267,2.5995011541204294,5.011645406484604,0.1,0.7999999821186066,280.06,214.64999915987252,8.000000059604645,19.00000000745058,90.57999830067158,3.0000000596046448,0.0,3.4835897372335056,0.0,fall,2025-10-07
