policy,test_day,hour,action,delta,is_discharge_slot,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,cumulative_revenue,cumulative_degradation,cumulative_profit,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max
PV+DS3 (Reserve Only),1/11/2024,1,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.7823,0.7823,0.0000,19.2177,88.5900,0.0000,69.3059,0.0000,0.0000,0.0000,69.3059,97.7501,0.0000,97.7501,1.0000,3.0000,0.0000,88.5900,0.0000,0.7823,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,2,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,87.2500,2.4502,0.0000,0.0000,49.0034,0.0000,49.0034,146.7535,0.0000,146.7535,2.0000,3.0000,0.0000,87.2500,2.4502,0.0000,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,3,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.4110,0.4110,0.0000,19.5890,82.3800,2.4449,33.8542,0.0000,47.8928,0.0000,81.7470,228.5005,0.0000,228.5005,3.0000,3.0000,0.0000,82.3800,2.4449,0.4110,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,4,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0435,0.0435,0.0000,19.9565,82.0700,2.4396,3.5720,0.0000,48.6855,0.0000,52.2575,280.7580,0.0000,280.7580,4.0000,3.0000,0.0000,82.0700,2.4396,0.0435,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,5,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,88.8400,1.4050,0.0000,0.0000,28.1002,0.0000,28.1002,308.8582,0.0000,308.8582,5.0000,3.0000,0.0000,88.8400,1.4050,0.0000,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,6,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0459,0.0459,0.0000,19.9541,101.4100,1.4090,4.6527,0.0000,28.1150,0.0000,32.7677,341.6259,0.0000,341.6259,6.0000,3.0000,0.0000,101.4100,1.4090,0.0459,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,7,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,2.8885,2.8885,0.0000,17.1115,116.8300,1.5413,337.4636,0.0000,26.3736,0.0000,363.8372,705.4631,0.0000,705.4631,7.0000,3.0000,0.0000,116.8300,1.5413,2.8885,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,8,0.0000,0.0000,TRUE,0.5000,0.5000,0.0000,0.0000,0.0000,7.3902,7.3902,0.0000,12.6098,141.0000,0.9790,1042.0131,0.0000,12.3451,0.0000,1054.3583,1759.8213,0.0000,1759.8213,8.0000,3.0000,0.0000,141.0000,0.9790,7.3902,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,9,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,10.7852,10.7852,0.0000,9.2148,129.1600,1.1523,1393.0110,0.0000,10.6185,0.0000,1403.6295,3163.4508,0.0000,3163.4508,9.0000,3.0000,0.0000,129.1600,1.1523,10.7852,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,10,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,13.7293,13.7293,0.0000,6.2707,113.6500,1.1550,1560.3381,0.0000,7.2424,0.0000,1567.5806,4731.0314,0.0000,4731.0314,10.0000,3.0000,0.0000,113.6500,1.1550,13.7293,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,11,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,14.2298,14.2298,0.0000,5.7702,106.4800,1.3415,1515.1840,0.0000,7.7408,0.0000,1522.9249,6253.9562,0.0000,6253.9562,11.0000,3.0000,0.0000,106.4800,1.3415,14.2298,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,12,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,14.5958,14.5958,0.0000,5.4042,99.3800,1.3600,1450.5260,0.0000,7.3499,0.0000,1457.8759,7711.8321,0.0000,7711.8321,12.0000,3.0000,0.0000,99.3800,1.3600,14.5958,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,13,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,14.2380,14.2380,0.0000,5.7620,99.0000,1.1497,1409.5629,0.0000,6.6244,0.0000,1416.1873,9128.0194,0.0000,9128.0194,13.0000,3.0000,0.0000,99.0000,1.1497,14.2380,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,14,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,13.4481,13.4481,0.0000,6.5519,105.9800,0.8917,1425.2277,0.0000,5.8423,0.0000,1431.0700,10559.0894,0.0000,10559.0894,14.0000,3.0000,0.0000,105.9800,0.8917,13.4481,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,15,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,10.7710,10.7710,0.0000,9.2290,117.6800,0.8031,1267.5286,0.0000,7.4114,0.0000,1274.9400,11834.0294,0.0000,11834.0294,15.0000,3.0000,0.0000,117.6800,0.8031,10.7710,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,16,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,7.2351,7.2351,0.0000,12.7649,147.0500,0.7316,1063.9244,0.0000,9.3389,0.0000,1073.2633,12907.2927,0.0000,12907.2927,16.0000,3.0000,0.0000,147.0500,0.7316,7.2351,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,17,0.0000,0.0000,TRUE,0.5000,0.5000,0.0000,0.0000,0.0000,4.1389,4.1389,0.0000,15.8611,149.1200,0.6668,617.1957,0.0000,10.5759,0.0000,627.7716,13535.0643,0.0000,13535.0643,17.0000,3.0000,0.0000,149.1200,0.6668,4.1389,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,18,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0485,0.0485,0.0000,19.9515,136.6600,0.8758,6.6333,0.0000,17.4738,0.0000,24.1071,13559.1715,0.0000,13559.1715,18.0000,3.0000,0.0000,136.6600,0.8758,0.0485,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,19,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.4843,0.4843,0.0000,19.5157,132.3100,0.9790,64.0807,0.0000,19.1060,0.0000,83.1867,13642.3582,0.0000,13642.3582,19.0000,3.0000,0.0000,132.3100,0.9790,0.4843,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,20,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,122.0000,0.7819,0.0000,0.0000,15.6377,0.0000,15.6377,13657.9959,0.0000,13657.9959,20.0000,3.0000,0.0000,122.0000,0.7819,0.0000,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,21,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,107.1900,0.8745,0.0000,0.0000,17.4899,0.0000,17.4899,13675.4858,0.0000,13675.4858,21.0000,3.0000,0.0000,107.1900,0.8745,0.0000,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,22,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,100.0000,1.1814,0.0000,0.0000,23.6285,0.0000,23.6285,13699.1143,0.0000,13699.1143,22.0000,3.0000,0.0000,100.0000,1.1814,0.0000,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/11/2024,23,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,96.4000,1.2423,0.0000,0.0000,24.8457,0.0000,24.8457,13723.9600,0.0000,13723.9600,23.0000,3.0000,0.0000,96.4000,1.2423,0.0000,0.5000,0.0000,141.0000,149.1200,8.0000,17.0000,82.0700,4.0000,0.6668,2.4502
PV+DS3 (Reserve Only),1/12/2024,0,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.1481,0.1481,0.0000,19.8519,90.6400,0.8421,13.4202,0.0000,16.7169,0.0000,30.1370,30.1370,0.0000,30.1370,0.0000,4.0000,0.0000,90.6400,0.8421,0.1481,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,1,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.1305,0.1305,0.0000,19.8695,87.8700,0.0000,11.4695,0.0000,0.0000,0.0000,11.4695,41.6065,0.0000,41.6065,1.0000,4.0000,0.0000,87.8700,0.0000,0.1305,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,2,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0026,0.0026,0.0000,19.9974,85.6800,0.0000,0.2191,0.0000,0.0000,0.0000,0.2191,41.8256,0.0000,41.8256,2.0000,4.0000,0.0000,85.6800,0.0000,0.0026,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,3,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,85.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.8256,0.0000,41.8256,3.0000,4.0000,0.0000,85.3600,0.0000,0.0000,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,4,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,87.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.8256,0.0000,41.8256,4.0000,4.0000,0.0000,87.7300,0.0000,0.0000,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,5,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,93.7900,0.4012,0.0000,0.0000,8.0248,0.0000,8.0248,49.8504,0.0000,49.8504,5.0000,4.0000,0.0000,93.7900,0.4012,0.0000,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,6,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,106.6900,0.6547,0.0000,0.0000,13.0931,0.0000,13.0931,62.9435,0.0000,62.9435,6.0000,4.0000,0.0000,106.6900,0.6547,0.0000,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,7,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,3.4811,3.4811,0.0000,16.5189,121.9700,2.0577,424.5955,0.0000,33.9905,0.0000,458.5860,521.5295,0.0000,521.5295,7.0000,4.0000,0.0000,121.9700,2.0577,3.4811,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,8,0.0000,0.0000,TRUE,0.5000,0.5000,0.0000,0.0000,0.0000,7.4194,7.4194,0.0000,12.5806,140.7400,1.5944,1044.2003,0.0000,20.0586,0.0000,1064.2589,1585.7884,0.0000,1585.7884,8.0000,4.0000,0.0000,140.7400,1.5944,7.4194,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,9,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,10.8086,10.8086,0.0000,9.1914,134.9600,3.1413,1458.7323,0.0000,28.8728,0.0000,1487.6051,3073.3935,0.0000,3073.3935,9.0000,4.0000,0.0000,134.9600,3.1413,10.8086,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,10,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,13.9335,13.9335,0.0000,6.0665,122.0100,3.1307,1700.0232,0.0000,18.9927,0.0000,1719.0158,4792.4094,0.0000,4792.4094,10.0000,4.0000,0.0000,122.0100,3.1307,13.9335,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,11,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,14.5762,14.5762,0.0000,5.4238,114.7300,2.9935,1672.3247,0.0000,16.2360,0.0000,1688.5607,6480.9701,0.0000,6480.9701,11.0000,4.0000,0.0000,114.7300,2.9935,14.5762,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,12,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,15.1288,15.1288,0.0000,4.8712,106.9800,2.7467,1618.4764,0.0000,13.3796,0.0000,1631.8559,8112.8260,0.0000,8112.8260,12.0000,4.0000,0.0000,106.9800,2.7467,15.1288,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,13,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,14.4517,14.4517,0.0000,5.5483,103.0800,4.6327,1489.6776,0.0000,25.7040,0.0000,1515.3816,9628.2076,0.0000,9628.2076,13.0000,4.0000,0.0000,103.0800,4.6327,14.4517,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,14,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,12.0310,12.0310,0.0000,7.9690,104.5400,0.4171,1257.7203,0.0000,3.3237,0.0000,1261.0440,10889.2516,0.0000,10889.2516,14.0000,4.0000,0.0000,104.5400,0.4171,12.0310,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,15,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,10.5933,10.5933,0.0000,9.4067,110.0000,0.5121,1165.2679,0.0000,4.8172,0.0000,1170.0852,12059.3368,0.0000,12059.3368,15.0000,4.0000,0.0000,110.0000,0.5121,10.5933,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,16,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,7.5301,7.5301,0.0000,12.4699,120.0000,0.3643,903.6138,0.0000,4.5426,0.0000,908.1564,12967.4932,0.0000,12967.4932,16.0000,4.0000,0.0000,120.0000,0.3643,7.5301,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,17,0.0000,0.0000,TRUE,0.5000,0.5000,0.0000,0.0000,0.0000,5.1139,5.1139,0.0000,14.8861,127.5000,0.3643,652.0231,0.0000,5.4228,0.0000,657.4459,13624.9391,0.0000,13624.9391,17.0000,4.0000,0.0000,127.5000,0.3643,5.1139,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,18,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,126.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13624.9391,0.0000,13624.9391,18.0000,4.0000,0.0000,126.0000,0.0000,0.0000,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,19,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.1508,0.1508,0.0000,19.8492,119.4700,0.0000,18.0129,0.0000,0.0000,0.0000,18.0129,13642.9520,0.0000,13642.9520,19.0000,4.0000,0.0000,119.4700,0.0000,0.1508,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,20,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,109.0200,0.4329,0.0000,0.0000,8.6584,0.0000,8.6584,13651.6103,0.0000,13651.6103,20.0000,4.0000,0.0000,109.0200,0.4329,0.0000,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,21,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,99.4000,0.8645,0.0000,0.0000,17.2903,0.0000,17.2903,13668.9006,0.0000,13668.9006,21.0000,4.0000,0.0000,99.4000,0.8645,0.0000,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,22,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.5714,0.5714,0.0000,19.4286,94.4800,1.0757,53.9869,0.0000,20.8992,0.0000,74.8862,13743.7868,0.0000,13743.7868,22.0000,4.0000,0.0000,94.4800,1.0757,0.5714,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),1/12/2024,23,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.3760,0.3760,0.0000,19.6240,86.7000,0.9873,32.5963,0.0000,19.3741,0.0000,51.9704,13795.7572,0.0000,13795.7572,23.0000,4.0000,0.0000,86.7000,0.9873,0.3760,0.5000,0.0000,140.7400,127.5000,8.0000,17.0000,85.3600,3.0000,0.3643,4.6327
PV+DS3 (Reserve Only),4/11/2024,0,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,67.4900,0.5830,0.0000,0.0000,11.6595,0.0000,11.6595,11.6595,0.0000,11.6595,0.0000,3.0000,1.0000,67.4900,0.5830,0.0000,0.5000,0.0000,75.3700,132.0500,7.0000,20.0000,0.7200,14.0000,0.2634,37.0407
PV+DS3 (Reserve Only),4/11/2024,1,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,62.2000,0.2634,0.0000,0.0000,5.2672,0.0000,5.2672,16.9267,0.0000,16.9267,1.0000,3.0000,1.0000,62.2000,0.2634,0.0000,0.5000,0.0000,75.3700,132.0500,7.0000,20.0000,0.7200,14.0000,0.2634,37.0407
PV+DS3 (Reserve Only),4/11/2024,2,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.2525,0.2525,0.0000,19.7475,57.3900,1.2503,14.4906,0.0000,24.6909,0.0000,39.1815,56.1082,0.0000,56.1082,2.0000,3.0000,1.0000,57.3900,1.2503,0.2525,0.5000,0.0000,75.3700,132.0500,7.0000,20.0000,0.7200,14.0000,0.2634,37.0407
PV+DS3 (Reserve Only),4/11/2024,3,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.4329,0.4329,0.0000,19.5671,56.4100,1.7003,24.4186,0.0000,33.2709,0.0000,57.6895,113.7977,0.0000,113.7977,3.0000,3.0000,1.0000,56.4100,1.7003,0.4329,0.5000,0.0000,75.3700,132.0500,7.0000,20.0000,0.7200,14.0000,0.2634,37.0407
PV+DS3 (Reserve Only),4/11/2024,4,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,56.7700,0.5894,0.0000,0.0000,11.7874,0.0000,11.7874,125.5851,0.0000,125.5851,4.0000,3.0000,1.0000,56.7700,0.5894,0.0000,0.5000,0.0000,75.3700,132.0500,7.0000,20.0000,0.7200,14.0000,0.2634,37.0407
PV+DS3 (Reserve Only),4/11/2024,5,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,61.2000,0.4692,0.0000,0.0000,9.3839,0.0000,9.3839,134.9690,0.0000,134.9690,5.0000,3.0000,1.0000,61.2000,0.4692,0.0000,0.5000,0.0000,75.3700,132.0500,7.0000,20.0000,0.7200,14.0000,0.2634,37.0407
PV+DS3 (Reserve Only),4/11/2024,6,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,74.5400,0.4551,0.0000,0.0000,9.1026,0.0000,9.1026,144.0716,0.0000,144.0716,6.0000,3.0000,1.0000,74.5400,0.4551,0.0000,0.5000,0.0000,75.3700,132.0500,7.0000,20.0000,0.7200,14.0000,0.2634,37.0407
PV+DS3 (Reserve Only),4/11/2024,7,0.0000,0.0000,TRUE,0.5000,0.5000,0.0000,0.0000,0.0000,4.3321,4.3321,0.0000,15.6679,75.3700,7.4432,326.5087,0.0000,116.6190,0.0000,443.1277,587.1992,0.0000,587.1992,7.0000,3.0000,1.0000,75.3700,7.4432,4.3321,0.5000,0.0000,75.3700,132.0500,7.0000,20.0000,0.7200,14.0000,0.2634,37.0407
PV+DS3 (Reserve Only),4/11/2024,8,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,9.8827,9.8827,0.0000,10.1173,52.2000,17.6031,515.8784,0.0000,178.0949,0.0000,693.9732,1281.1725,0.0000,1281.1725,8.0000,3.0000,1.0000,52.2000,17.6031,9.8827,0.5000,0.0000,75.3700,132.0500,7.0000,20.0000,0.7200,14.0000,0.2634,37.0407
PV+DS3 (Reserve Only),4/11/2024,9,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,12.9304,12.9304,0.0000,7.0696,29.8700,3.4787,386.2314,0.0000,24.5928,0.0000,410.8242,1691.9967,0.0000,1691.9967,9.0000,3.0000,1.0000,29.8700,3.4787,12.9304,0.5000,0.0000,75.3700,132.0500,7.0000,20.0000,0.7200,14.0000,0.2634,37.0407
PV+DS3 (Reserve Only),4/11/2024,10,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,14.9580,14.9580,0.0000,5.0420,10.0100,1.6364,149.7297,0.0000,8.2508,0.0000,157.9806,1849.9773,0.0000,1849.9773,10.0000,3.0000,1.0000,10.0100,1.6364,14.9580,0.5000,0.0000,75.3700,132.0500,7.0000,20.0000,0.7200,14.0000,0.2634,37.0407
PV+DS3 (Reserve Only),4/11/2024,11,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,17.8456,17.8456,0.0000,2.1544,0.9800,1.3705,17.4887,0.0000,2.9526,0.0000,20.4413,1870.4186,0.0000,1870.4186,11.0000,3.0000,1.0000,0.9800,1.3705,17.8456,0.5000,0.0000,75.3700,132.0500,7.0000,20.0000,0.7200,14.0000,0.2634,37.0407
PV+DS3 (Reserve Only),4/11/2024,12,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,19.0611,19.0611,0.0000,0.9389,1.1400,1.3590,21.7296,0.0000,1.2760,0.0000,23.0056,1893.4242,0.0000,1893.4242,12.0000,3.0000,1.0000,1.1400,1.3590,19.0611,0.5000,0.0000,75.3700,132.0500,7.0000,20.0000,0.7200,14.0000,0.2634,37.0407
PV+DS3 (Reserve Only),4/11/2024,13,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,17.9029,17.9029,0.0000,2.0971,1.3500,1.3935,24.1689,0.0000,2.9223,0.0000,27.0913,1920.5154,0.0000,1920.5154,13.0000,3.0000,1.0000,1.3500,1.3935,17.9029,0.5000,0.0000,75.3700,132.0500,7.0000,20.0000,0.7200,14.0000,0.2634,37.0407
PV+DS3 (Reserve Only),4/11/2024,14,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,14.8288,14.8288,0.0000,5.1712,0.7200,1.3577,10.6767,0.0000,7.0211,0.0000,17.6978,1938.2132,0.0000,1938.2132,14.0000,3.0000,1.0000,0.7200,1.3577,14.8288,0.5000,0.0000,75.3700,132.0500,7.0000,20.0000,0.7200,14.0000,0.2634,37.0407
PV+DS3 (Reserve Only),4/11/2024,15,0.0000,0.0000,FALSE,0.5000,0.5000,0.0000,0.0000,0.0000,12.4858,12.4858,0.0000,7.5142,26.7600,1.2976,334.1201,0.0000,9.7507,0.0000,343.8708,2282.0840,0.0000,2282.0840,15.0000,3.0000,1.0000,26.7600,1.2976,12.4858,0.5000,0.0000,75.3700,132.0500,7.0000,20.0000,0.7200,14.0000,0.2634,37.0407
