hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,reward_base,reward_with_shaping,reward_final,reward_shaping_component,q1_eval,q2_eval,cumulative_revenue,cumulative_degradation,cumulative_profit,future_price_trend,delta_to_morning_peak,delta_to_evening_peak,time_to_peak_hour_raw,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,time_to_peak_hour
0,-0.7672867178916931,-0.7672867178916931,0.7480893721183142,0.5,0.24808937211831417,0.0,-15.345734357833862,0.5215498606617941,0.0,-14.824184497172068,4.654265642166138,83.14999999999999,1.1644882379556112,0.0,-1232.6309409398573,5.4198375966233865,67.13758781552315,10.518672376731192,0.0,10.518672376731192,10.518672376731192,10.518672376731192,1.931431770324707,3.0429468154907227,-1227.2111033432338,67.13758781552315,-1294.348691158757,-1.3983333333333405,37.96000000000001,47.45000000000003,8.0,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,7.999999992549419
1,0.22370409965515137,0.22370409965515137,0.671215111068434,0.7480893721183142,0.24808937211831417,0.0,4.474081993103027,0.0,0.0,4.474081993103027,15.525918006896973,82.73,1.056661682411641,0.0,370.1408032894135,16.405642642152948,19.574108719825745,0.4699247337789712,0.0,0.4699247337789712,0.4699247337789712,0.4699247337789712,2.021254777908325,4.781435012817383,-840.6646574116675,86.71169653534889,-927.3763539470164,3.799999999999983,38.379999999999995,47.87000000000002,7.0,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.7480893721183142,0.24808937311172485,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,6.999999895691872
2,0.9997817277908325,0.9997817277908325,0.33925760187609255,0.671215111068434,0.4088317702422216,0.0,19.319927034994272,0.6800729650057269,0.6800729650057269,19.319927034994272,0.0,77.46999999999998,1.3101646303141927,52.68525259899365,1496.714747401006,0.0,422.62340389049973,0.5726608700255946,0.0,0.5726608700255946,0.5726608700255946,0.5726608700255946,3.377257823944092,7.281927585601807,708.7353425883322,509.3351004258486,199.40024216248355,16.333333333333343,43.640000000000015,53.13000000000004,6.0,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.671215111068434,0.24808937311172485,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,5.999999955296516
3,-0.9749777913093567,-0.9749777913093567,0.6545004210661178,0.33925760187609255,0.4088317702422216,0.0,-19.499555826187134,1.5991813492284268,0.0,-17.900374476958707,0.5004441738128662,75.21999999999998,1.453175043889333,0.0,-1346.4661681568336,0.7272329842446729,426.55278369784355,15.599644660949707,0.0,15.599644660949707,15.599644660949707,15.599644660949707,6.899290561676025,9.47690486907959,-637.0035925842568,935.8878841236922,-1572.891476707949,25.685000000000002,45.890000000000015,55.38000000000004,5.0,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.33925760187609255,0.40883176773786545,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,4.999999701976776
4,0.11514092981815338,0.11514092981815338,0.6149330912317008,0.6545004210661178,0.4088317702422216,0.0,2.3028185963630676,0.0,0.0,2.3028185963630676,17.697181403636932,78.69000000000001,1.3314249365946393,0.0,181.20879534780983,23.562468628241135,50.374156795442104,0.09322397570591029,0.0,0.09322397570591029,0.09322397570591029,0.09322397570591029,5.64592170715332,11.861939430236816,-432.23232860820576,986.2620409191343,-1418.49436952734,27.58499999999998,42.41999999999999,51.91000000000001,4.0,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.6545004210661178,0.40883176773786545,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,3.999999761581421
5,0.9999976754188538,0.9999976754188538,0.27129127837298816,0.6149330912317008,0.476798093745326,0.0,19.999953508377075,0.0,0.0,19.999953508377075,4.649162292480469e-05,82.09999999999998,1.5906967521436028,0.0,1641.9961830377574,7.395407358837189e-05,437.4989829957485,-14.07569127492732,0.0,-14.07569127492732,-14.07569127492732,-14.07569127492732,3.6756443977355957,9.981805801391602,1209.7639283836252,1423.7610239148828,-213.99709553125763,27.673333333333346,39.01000000000002,48.50000000000004,3.0,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.6149330912317008,0.40883176773786545,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,2.9999998211860657
6,-0.9997065663337708,-0.9997065663337708,0.5945297348209073,0.27129127837298816,0.476798093745326,0.0,-19.994131326675415,1.658173456282761,0.0,-18.335957870392654,0.005868673324584961,94.3,1.9500643327920735,0.0,-1729.0808271780272,0.01144429053108141,437.3716227710247,12.52762564370993,0.0,12.52762564370993,12.52762564370993,12.52762564370993,13.100350379943848,18.55500602722168,-519.3054545038709,1861.1326466859075,-2380.4381011897785,15.669999999999987,26.810000000000002,36.300000000000026,2.0,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.27129127837298816,0.4767980929464102,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,1.9999998807907104
7,-0.999616801738739,-0.999616801738739,0.8908358920446272,0.5945297348209073,0.619544613671639,0.0,-18.328215910745563,2.437657425313785,0.0,-15.890558485431779,1.6717840892544373,111.39999999999999,2.126502353117476,0.0,-1770.2082152771,3.5550527997039176,601.3945845713388,4.974445762862665,0.0,4.974445762862665,4.974445762862665,4.974445762862665,13.372390747070312,19.744638442993164,-2285.9586169812674,2462.527231257246,-4748.485848238513,-4.513333333333335,9.710000000000008,19.20000000000003,0.0,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.5945297348209073,0.4767980929464102,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
8,1.0,1.0,0.6180287341878578,0.8908358920446272,0.619544613671639,0.0,15.87737658726398,4.12262341273602,4.12262341273602,15.87737658726398,0.0,121.11,2.3566789082459483,499.29092151645943,1922.9090784835405,0.0,520.9764192695993,29.57813629026454,0.0,29.57813629026454,29.57813629026454,29.57813629026454,1.9080432653427124,7.171961307525635,136.24138301873276,2983.5036505268454,-2847.2622675081125,-17.74166666666666,0.0,9.490000000000023,0.0,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.8908358920446272,0.6195446103811264,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
9,1.0,1.0,0.4298678125989118,0.6180287341878578,0.619544613671639,0.0,10.950965636476651,9.049034363523349,9.049034363523349,10.950965636476651,0.0,117.83,2.4346604782348846,1066.2477190539562,1290.3522809460437,0.0,359.3285599468901,19.88179647804096,0.0,19.88179647804096,19.88179647804096,19.88179647804096,0.4811880588531494,5.530211925506592,2492.841383018733,3342.8322104737354,-849.9908274550025,-16.103333333333325,0.0,12.770000000000024,0.0,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.6180287341878578,0.6195446103811264,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
10,-0.9999990463256836,-0.9999990463256836,0.7532008375775495,0.4298678125989118,0.619544613671639,0.0,-19.999980926513672,12.568219100172763,0.0,-7.431761826340908,1.9073486328125e-05,110.90999999999998,2.6,0.0,-824.25670415947,4.9591064453125e-05,656.2493741512299,5.688690855082047,0.0,5.688690855082047,5.688690855082047,5.688690855082047,13.32477855682373,16.380535125732422,1668.584728450327,3999.081584624965,-2330.496856174638,-7.348333333333315,0.0,19.69000000000004,7.0,10.000000014901161,0.0,0.0,110.91000095903873,2.6000001769798713,12.568219006061554,0.4298678125989118,0.6195446103811264,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,6.999999895691872
11,-0.9990668892860413,-0.9990668892860413,0.8955960251273265,0.7532008375775495,0.6243047467543383,0.0,-8.807949745347031,12.56579143637708,3.7578416910300483,-0.0,11.192050254652969,103.08999999999999,2.6,387.39589992828763,-0.0,29.09933066209772,289.01085101919944,3.3855620900999632,0.0,3.3855620900999632,3.3855620900999632,3.3855620900999632,10.467103004455566,12.814826011657715,2085.0799590407123,4288.092435644165,-2203.0124766034523,5.056666666666672,0.0,27.510000000000034,6.0,10.999999990686774,0.0,0.0,103.09000102519987,2.6000001769798713,12.565791308879852,0.7532008375775495,0.6195446103811264,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,5.999999955296516
