hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,reward_base,reward_with_shaping,reward_final,reward_shaping_component,q1_eval,q2_eval,cumulative_revenue,cumulative_degradation,cumulative_profit,future_price_trend,delta_to_morning_peak,delta_to_evening_peak,time_to_peak_hour_raw,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,time_to_peak_hour
0,-0.3090977072715759,-0.3090977072715759,0.5999415920178095,0.5,0.0999415920178095,0.0,-6.1819541454315186,0.5215498606617941,0.0,-5.660404284769724,13.818045854568481,83.14999999999999,1.1644882379556112,0.0,-470.6626162786025,16.090951869176287,5.409209877252579,4.237395799215971,0.0,4.237395799215971,4.237395799215971,4.237395799215971,1.428964614868164,3.165393352508545,-454.5716644094262,5.409209877252579,-459.9808742866788,-1.3983333333333405,37.96000000000001,47.45000000000003,8.0,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,7.999999992549419
1,-0.46122193336486816,-0.46122193336486816,0.7490700171391169,0.5999415920178095,0.24907001713911692,0.0,-9.224438667297363,0.0,0.0,-9.224438667297363,10.775561332702637,82.73,1.056661682411641,0.0,-763.1378109455109,11.386122766743393,40.356919169425964,6.378820931795229,0.0,6.378820931795229,6.378820931795229,6.378820931795229,2.4253382682800293,5.28950834274292,-1206.3233525881935,45.76612904667854,-1252.089481634872,3.799999999999983,38.379999999999995,47.87000000000002,7.0,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.5999415920178095,0.09994158148765564,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,6.999999895691872
2,-0.12705014646053314,-0.12705014646053314,0.7901495644946893,0.7490700171391169,0.2901495644946893,0.0,-2.541002929210663,0.6800729650057269,0.0,-1.860929964204936,17.458997070789337,77.46999999999998,1.3101646303141927,0.0,-144.16624432695636,22.874160442907286,11.11688781529665,1.9502128657127122,0.0,1.9502128657127122,1.9502128657127122,1.9502128657127122,2.6184768676757812,7.119462966918945,-1327.6154364722427,56.88301686197519,-1384.4984533342179,16.333333333333343,43.640000000000015,53.13000000000004,6.0,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.7490700171391169,0.24907001852989197,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,5.999999955296516
3,0.9405681490898132,0.9405681490898132,0.4739842955810884,0.7901495644946893,0.3161652689136009,0.0,18.400818650771573,1.5991813492284268,1.5991813492284268,18.400818650771573,0.0,75.21999999999998,1.453175043889333,120.29042108896223,1384.1095789110375,0.0,322.0143263885025,-0.0391218845302694,0.0,-0.0391218845302694,-0.0391218845302694,-0.0391218845302694,4.319852352142334,10.103402137756348,176.78456352775711,378.8973432504777,-202.1127797227206,25.685000000000002,45.890000000000015,55.38000000000004,5.0,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.7901495644946893,0.2901495695114136,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,4.999999701976776
4,0.9565727710723877,0.9565727710723877,0.14526513026411664,0.4739842955810884,0.6448844342305726,0.0,19.131455421447754,0.0,0.0,19.131455421447754,0.8685445785522461,78.69000000000001,1.3314249365946393,0.0,1505.454227113724,1.156401910428542,627.7508810162544,0.8147409479316485,0.0,0.8147409479316485,0.8147409479316485,0.8147409479316485,4.433472633361816,10.375441551208496,1683.3951925519095,1006.6482242667321,676.7469682851774,27.58499999999998,42.41999999999999,51.91000000000001,4.0,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.4739842955810884,0.3161652684211731,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,3.999999761581421
5,-0.8194727301597595,-0.8194727301597595,0.4102279796824389,0.14526513026411664,0.6448844342305726,0.0,-16.38945460319519,0.0,0.0,-16.38945460319519,2.715907815846998,82.09999999999998,1.5906967521436028,0.0,-1345.574222922325,4.320185741789246,537.7789791673422,14.365729789924409,0.0,14.365729789924409,14.365729789924409,14.365729789924409,8.623774528503418,13.367586135864258,342.1411553713741,1544.4272034340743,-1202.2860480627,27.673333333333346,39.01000000000002,48.50000000000004,3.0,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.14526513026411664,0.6448844373226166,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,2.9999998211860657
6,-0.9399974346160889,-0.9399974346160889,0.714160483541641,0.4102279796824389,0.6448844342305726,0.0,-18.799948692321777,1.658173456282761,0.0,-17.141775236039017,1.2000513076782227,94.3,1.9500643327920735,0.0,-1616.4694047584792,2.3401772526237887,616.8733164668083,10.87977166203734,0.0,10.87977166203734,10.87977166203734,10.87977166203734,11.207779884338379,16.78116226196289,-1271.9880721344814,2161.3005199008826,-3433.2885920353638,15.669999999999987,26.810000000000002,36.300000000000026,2.0,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.4102279796824389,0.6448844373226166,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,1.9999998807907104
7,-0.9336108565330505,-0.9336108565330505,0.8944248145062492,0.714160483541641,0.7491596842421326,0.0,-11.150370987501542,2.437657425313785,0.0,-8.712713562187758,8.849629012498458,111.39999999999999,2.126502353117476,0.0,-970.5962908277162,18.818756919294657,487.8287307031925,2.979317495398999,0.0,2.979317495398999,2.979317495398999,2.979317495398999,10.524147987365723,17.34307861328125,-2223.7656060429026,2649.129250604075,-4872.894856646977,-4.513333333333335,9.710000000000008,19.20000000000003,0.0,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.714160483541641,0.6448844373226166,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
8,0.713518500328064,0.713518500328064,0.6492294535687702,0.8944248145062492,0.7491596842421326,0.0,14.27037000656128,4.12262341273602,4.12262341273602,14.27037000656128,1.607006580702702,121.11,2.3566789082459483,499.29092151645943,1728.2845114946365,3.787198514154498,624.328687787056,26.584426378420257,0.0,26.584426378420257,26.584426378420257,26.584426378420257,3.1521825790405273,5.814568519592285,7.597025482347476,3273.457938391131,-3265.8609129087836,-17.74166666666666,0.0,9.490000000000023,0.0,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.8944248145062492,0.7491596788167953,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
9,0.9654877185821533,0.9654877185821533,0.4610685319798242,0.6492294535687702,0.7491596842421326,0.0,10.950965636476651,9.049034363523349,9.049034363523349,10.950965636476651,0.0,117.83,2.4346604782348846,1066.2477190539562,1290.3522809460437,0.0,479.1047465958535,19.88179647804096,0.0,19.88179647804096,19.88179647804096,19.88179647804096,2.587327003479004,4.476998805999756,2364.1970254823473,3752.5626849869846,-1388.3656595046373,-16.103333333333325,0.0,12.770000000000024,0.0,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.6492294535687702,0.7491596788167953,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
