hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,reward_base,reward_with_shaping,reward_final,reward_shaping_component,q1_eval,q2_eval,cumulative_revenue,cumulative_degradation,cumulative_profit,future_price_trend,delta_to_morning_peak,delta_to_evening_peak,time_to_peak_hour_raw,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,time_to_peak_hour
0,-0.5009765028953552,-0.5009765028953552,0.6619824026028316,0.5,0.1619824026028316,0.0,-10.019530057907104,0.5215498606617941,0.0,-9.49798019724531,9.980469942092896,83.14999999999999,1.1644882379556112,0.0,-789.7570534009475,11.622139856836696,43.83544400334358,6.8678468941522866,0.0,6.8678468941522866,6.8678468941522866,6.8678468941522866,1.7554630041122437,3.335165023803711,-778.1349135441108,43.83544400334358,-821.9703575474543,-1.3983333333333405,37.96000000000001,47.45000000000003,8.0,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,7.999999992549419
1,-0.5014010667800903,-0.5014010667800903,0.8241020808617274,0.6619824026028316,0.3241020808617274,0.0,-10.028021335601807,0.0,0.0,-10.028021335601807,9.971978664398193,82.73,1.056661682411641,0.0,-829.6182050943376,10.537007752495985,175.49037337303162,6.905586442442393,0.0,6.905586442442393,6.905586442442393,6.905586442442393,2.5016403198242188,5.1335272789001465,-1597.2161108859523,219.3258173763752,-1816.5419282623275,3.799999999999983,38.379999999999995,47.87000000000002,7.0,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.6619824026028316,0.16198241710662842,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,6.999999895691872
2,0.9987859725952148,0.9987859725952148,0.49214457166938597,0.8241020808617274,0.33195750919234146,0.0,19.319927034994272,0.6800729650057269,0.6800729650057269,19.319927034994272,0.0,77.46999999999998,1.3101646303141927,52.68525259899365,1496.714747401006,0.0,338.09872311239974,0.5910073064007898,0.0,0.5910073064007898,0.5910073064007898,0.5910073064007898,3.034590721130371,7.929440498352051,-47.81611088595261,557.4245404887749,-605.2406513747276,16.333333333333343,43.640000000000015,53.13000000000004,6.0,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.8241020808617274,0.3241020739078522,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,5.999999955296516
3,0.9991552233695984,0.9991552233695984,0.17597930275578505,0.49214457166938597,0.6481227781059424,0.0,18.400818650771573,1.5991813492284268,1.5991813492284268,18.400818650771573,0.0,75.21999999999998,1.453175043889333,120.29042108896223,1384.1095789110375,0.0,603.7768619784422,-0.10370732036236376,0.0,-0.10370732036236376,-0.10370732036236376,-0.10370732036236376,3.958369255065918,9.302263259887695,1456.583889114047,1161.2014024672171,295.3824866468299,25.685000000000002,45.890000000000015,55.38000000000004,5.0,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.49214457166938597,0.33195750415325165,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,4.999999701976776
4,-0.9806280136108398,-0.9806280136108398,0.49304902715662324,0.17597930275578505,0.6481227781059424,0.0,-19.612560272216797,0.0,0.0,-19.612560272216797,0.3874397277832031,78.69000000000001,1.3314249365946393,0.0,-1543.31236782074,0.5158469149979955,643.5371339321136,14.706941187876827,0.0,14.706941187876827,14.706941187876827,14.706941187876827,8.494970321655273,14.160738945007324,-86.21263179169495,1804.7385363993308,-1890.9511681910258,27.58499999999998,42.41999999999999,51.91000000000001,4.0,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.17597930275578505,0.6481227725744247,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,3.999999761581421
5,-0.9951131343841553,-0.9951131343841553,0.8148022739408334,0.49304902715662324,0.6481227781059424,0.0,-19.902262687683105,0.0,0.0,-19.902262687683105,0.09773731231689453,82.09999999999998,1.5906967521436028,0.0,-1633.9757666587825,0.15547042526572907,653.0429944396019,14.206245704825362,0.0,14.206245704825362,14.206245704825362,14.206245704825362,10.366430282592773,17.639530181884766,-1720.0329280252117,2457.7815308389327,-4177.814458864144,27.673333333333346,39.01000000000002,48.50000000000004,3.0,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.49304902715662324,0.6481227725744247,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,2.9999998211860657
6,0.9987301826477051,0.9987301826477051,0.49965061511407666,0.8148022739408334,0.6481227781059424,0.0,18.34182654371724,1.658173456282761,1.658173456282761,18.34182654371724,0.0,94.3,1.9500643327920735,156.36575692746436,1729.6342430725356,0.0,601.8411834657219,-9.618032553801891,0.0,-9.618032553801891,-9.618032553801891,-9.618032553801891,3.45163893699646,8.966053009033203,165.96707197478818,3059.6227143046544,-2893.655642329866,15.669999999999987,26.810000000000002,36.300000000000026,2.0,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.8148022739408334,0.6481227725744247,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,1.9999998807907104
7,0.9996075630187988,0.9996075630187988,0.1978921516314956,0.49965061511407666,0.6481227781059424,0.0,17.562342574686216,2.437657425313785,2.437657425313785,17.562342574686216,0.0,111.39999999999999,2.126502353117476,271.5550371799556,1956.4449628200443,0.0,576.2643657318914,30.251126804873376,0.0,30.251126804873376,30.251126804873376,30.251126804873376,1.4869481325149536,7.216357707977295,2393.967071974788,3635.8870800365457,-1241.920008061758,-4.513333333333335,9.710000000000008,19.20000000000003,0.0,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.49965061511407666,0.6481227725744247,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
8,-0.9998444318771362,-0.9998444318771362,0.5211751846051029,0.1978921516314956,0.6481227781059424,0.0,-19.996888637542725,4.12262341273602,0.0,-15.874265224806704,0.0031113624572753906,121.11,2.3566789082459483,0.0,-1922.5322613763399,0.007332482278969199,656.1479084193707,2.7413575033626696,0.0,2.7413575033626696,2.7413575033626696,2.7413575033626696,13.773384094238281,20.846315383911133,471.4421430807273,4292.034988455916,-3820.592845375189,-17.74166666666666,0.0,9.490000000000023,0.0,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.1978921516314956,0.6481227725744247,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
9,-0.9999707937240601,-0.9999707937240601,0.8444990745758822,0.5211751846051029,0.6685197718200973,0.0,-19.9994158744812,9.049034363523349,0.0,-10.950381510957852,0.0005841255187988281,117.83,2.4346604782348846,0.0,-1290.2834534361637,0.001422147314947955,656.2308333814144,3.6359119189903466,0.0,3.6359119189903466,3.6359119189903466,3.6359119189903466,13.018933296203613,19.780048370361328,-818.8398882081215,4948.265821837331,-5767.105710045453,-16.103333333333325,0.0,12.770000000000024,0.0,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.5211751846051029,0.6481227725744247,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
