hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,reward_base,reward_with_shaping,reward_final,reward_shaping_component,q1_eval,q2_eval,cumulative_revenue,cumulative_degradation,cumulative_profit,future_price_trend,delta_to_morning_peak,delta_to_evening_peak,time_to_peak_hour_raw,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,time_to_peak_hour
0,-0.4542282223701477,-0.4542282223701477,0.6468671252330145,0.5,0.14686712523301448,0.0,-9.084564447402954,0.5215498606617941,0.0,-8.56301458674116,10.915435552597046,83.14999999999999,1.1644882379556112,0.0,-712.0146628875274,12.710896313161767,39.744969457387924,6.22697844751564,0.0,6.22697844751564,6.22697844751564,6.22697844751564,1.7349926233291626,3.3105573654174805,-699.3037665743656,39.744969457387924,-739.0487360317535,-1.3983333333333405,37.96000000000001,47.45000000000003,8.0,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,7.999999992549419
1,-0.5097488164901733,-0.5097488164901733,0.8116859092315039,0.6468671252330145,0.31168590923150385,0.0,-10.194976329803467,0.0,0.0,-10.194976329803467,9.805023670196533,82.73,1.056661682411641,0.0,-843.4303917646408,10.360592807435832,178.41208577156067,7.0359374276320805,0.0,7.0359374276320805,7.0359374276320805,7.0359374276320805,2.60567569732666,5.15350341796875,-1532.3735655315706,218.1570552289486,-1750.5306207605192,3.799999999999983,38.379999999999995,47.87000000000002,7.0,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.6468671252330145,0.14686712622642517,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,6.999999895691872
2,0.9957316517829895,0.9957316517829895,0.4797284000391624,0.8116859092315039,0.33195750919234146,0.0,19.319927034994272,0.6800729650057269,0.6800729650057269,19.319927034994272,0.0,77.46999999999998,1.3101646303141927,52.68525259899365,1496.714747401006,0.0,338.09872311239974,0.589517365805163,0.0,0.589517365805163,0.589517365805163,0.589517365805163,3.0849852561950684,7.874083042144775,17.026434468429017,556.2557783413483,-539.2293438729193,16.333333333333343,43.640000000000015,53.13000000000004,6.0,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.8116859092315039,0.3116859048604965,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,5.999999955296516
3,0.9967554211616516,0.9967554211616516,0.16356313112556148,0.4797284000391624,0.6481227781059424,0.0,18.400818650771573,1.5991813492284268,1.5991813492284268,18.400818650771573,0.0,75.21999999999998,1.453175043889333,120.29042108896223,1384.1095789110375,0.0,603.7768619784422,-0.12009666691425888,0.0,-0.12009666691425888,-0.12009666691425888,-0.12009666691425888,3.864377498626709,9.1480131149292,1521.4264344684286,1160.0326403197905,361.3937941486381,25.685000000000002,45.890000000000015,55.38000000000004,5.0,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.4797284000391624,0.33195750415325165,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,4.999999701976776
4,-0.9745202660560608,-0.9745202660560608,0.4786580171503545,0.16356313112556148,0.6481227781059424,0.0,-19.490405321121216,0.0,0.0,-19.490405321121216,0.5095946788787842,78.69000000000001,1.3314249365946393,0.0,-1533.6999947190286,0.6784870630151508,639.5289245992899,14.615340414870378,0.0,14.615340414870378,14.615340414870378,14.615340414870378,8.662925720214844,13.79785442352295,-11.595073187584713,1799.5615649190804,-1811.156638106665,27.58499999999998,42.41999999999999,51.91000000000001,4.0,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.16356313112556148,0.6481227725744247,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,3.999999761581421
5,-0.993083655834198,-0.993083655834198,0.7997550658700785,0.4786580171503545,0.6481227781059424,0.0,-19.86167311668396,0.0,0.0,-19.86167311668396,0.13832688331604004,82.09999999999998,1.5906967521436028,0.0,-1630.6433628797527,0.22003612402497202,651.7111491411924,14.314544441259361,0.0,14.314544441259361,14.314544441259361,14.314544441259361,10.50208568572998,17.213682174682617,-1642.0183999433125,2451.272714060273,-4093.2911140035853,27.673333333333346,39.01000000000002,48.50000000000004,3.0,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.4786580171503545,0.6481227725744247,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,2.9999998211860657
6,0.9550493359565735,0.9550493359565735,0.4846034070433218,0.7997550658700785,0.6481227781059424,0.0,18.34182654371724,1.658173456282761,1.658173456282761,18.34182654371724,0.0,94.3,1.9500643327920735,156.36575692746436,1729.6342430725356,0.0,601.8411834657219,-9.618032553801891,0.0,-9.618032553801891,-9.618032553801891,-9.618032553801891,3.1209158897399902,8.838918685913086,243.9816000566875,3053.1138975259946,-2809.132297469307,15.669999999999987,26.810000000000002,36.300000000000026,2.0,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.7997550658700785,0.6481227725744247,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,1.9999998807907104
7,0.9930299520492554,0.9930299520492554,0.1828449435607407,0.4846034070433218,0.6481227781059424,0.0,17.562342574686216,2.437657425313785,2.437657425313785,17.562342574686216,0.0,111.39999999999999,2.126502353117476,271.5550371799556,1956.4449628200443,0.0,576.2643657318914,30.233070155188464,0.0,30.233070155188464,30.233070155188464,30.233070155188464,1.264243483543396,6.932893753051758,2471.9816000566875,3629.378263257886,-1157.3966632011984,-4.513333333333335,9.710000000000008,19.20000000000003,0.0,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.4846034070433218,0.6481227725744247,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
8,-0.9997316002845764,-0.9997316002845764,0.5060914943194204,0.1828449435607407,0.6481227781059424,0.0,-19.99463200569153,4.12262341273602,0.0,-15.872008592955508,0.00536799430847168,121.11,2.3566789082459483,0.0,-1922.2589606928416,0.012650638966359502,656.0738626867533,2.741048143503257,0.0,2.741048143503257,2.741048143503257,2.741048143503257,13.65440559387207,19.933334350585938,549.7352900028122,4285.452125944639,-3735.716835941827,-17.74166666666666,0.0,9.490000000000023,0.0,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.1828449435607407,0.6481227725744247,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
9,-0.9999321103096008,-0.9999321103096008,0.829402876652858,0.5060914943194204,0.6658397455272964,0.0,-19.998642206192017,9.049034363523349,0.0,-10.949607842668668,0.0013577938079833984,117.83,2.4346604782348846,0.0,-1290.1922921016492,0.003305766921889226,656.2054473906755,3.6538846371906026,0.0,3.6538846371906026,3.6538846371906026,3.6538846371906026,12.945474624633789,18.82097816467285,-740.453696331915,4941.657573335315,-5682.11126966723,-16.103333333333325,0.0,12.770000000000024,0.0,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.5060914943194204,0.6481227725744247,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
