hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,reward_base,reward_with_shaping,reward_final,reward_shaping_component,q1_eval,q2_eval,cumulative_revenue,cumulative_degradation,cumulative_profit,future_price_trend,delta_to_morning_peak,delta_to_evening_peak,time_to_peak_hour_raw,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,time_to_peak_hour
0,-0.14146271347999573,-0.14146271347999573,0.5457396106918653,0.5,0.04573961069186527,0.0,-2.8292542695999146,0.5215498606617941,0.0,-2.3077044089381205,17.170745730400085,83.14999999999999,1.1644882379556112,0.0,-191.8856216032047,19.99513143997743,2.4755974858999252,1.9393010486459505,0.0,1.9393010486459505,1.9393010486459505,1.9393010486459505,1.0102543830871582,1.8447766304016113,-171.89049016322727,2.4755974858999252,-174.3660876491272,-1.3983333333333405,37.96000000000001,47.45000000000003,8.0,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,7.999999992549419
1,-0.2282683402299881,-0.2282683402299881,0.6195463740328948,0.5457396106918653,0.11954637403289481,0.0,-4.565366804599762,0.0,0.0,-4.565366804599762,15.434633195400238,82.73,1.056661682411641,0.0,-377.69279574453833,16.30918547965818,19.97347977012396,3.157011324466458,0.0,3.157011324466458,3.157011324466458,3.157011324466458,2.0691206455230713,3.4421489238739014,-533.2741004281073,22.449077256023884,-555.7231776841312,3.799999999999983,38.379999999999995,47.87000000000002,7.0,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.5457396106918653,0.04573962092399597,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,6.999999895691872
2,-0.24185405671596527,-0.24185405671596527,0.6977458523710569,0.6195463740328948,0.1977458523710569,0.0,-4.837081134319305,0.6800729650057269,0.0,-4.1570081693135785,15.162918865680695,77.46999999999998,1.3101646303141927,0.0,-322.04342287672284,19.865919990138647,21.16222996264696,3.7124466690702014,0.0,3.7124466690702014,3.7124466690702014,3.7124466690702014,2.94608211517334,5.044930458068848,-835.4516033146915,43.611307218670845,-879.0629105333624,16.333333333333343,43.640000000000015,53.13000000000004,6.0,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.6195463740328948,0.11954638361930847,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,5.999999955296516
3,-0.15640860795974731,-0.15640860795974731,0.7483179689447086,0.6977458523710569,0.2483179689447086,0.0,-3.1281721591949463,1.5991813492284268,0.0,-1.5289908099665195,16.871827840805054,75.21999999999998,1.453175043889333,0.0,-115.01068872568158,24.517719163055155,13.68575319647789,2.502537727355957,0.0,2.502537727355957,2.502537727355957,2.502537727355957,3.6623454093933105,6.536081314086914,-925.944572877318,57.297060415148735,-983.2416332924668,25.685000000000002,45.890000000000015,55.38000000000004,5.0,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.6977458523710569,0.19774585962295532,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,4.999999701976776
4,0.11638758331537247,0.11638758331537247,0.7083222358466424,0.7483179689447086,0.2483179689447086,0.0,2.3277516663074493,0.0,0.0,2.3277516663074493,17.67224833369255,78.69000000000001,1.3314249365946393,0.0,183.1707786217332,23.529272117171324,10.18391354009509,0.10568047808255639,0.0,0.10568047808255639,0.10568047808255639,0.10568047808255639,4.230663776397705,7.782278060913086,-719.2445221384135,67.48097395524383,-786.7254960936573,27.58499999999998,42.41999999999999,51.91000000000001,4.0,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.7483179689447086,0.24831795692443848,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,3.999999761581421
5,0.4976670742034912,0.4976670742034912,0.5373026227182949,0.7083222358466424,0.2483179689447086,0.0,9.953341484069824,0.0,0.0,9.953341484069824,10.046658515930176,82.09999999999998,1.5906967521436028,0.0,817.1693358421323,15.981187071186,43.54586899280548,-7.004973479096651,0.0,-7.004973479096651,-7.004973479096651,-7.004973479096651,4.618770122528076,7.928141117095947,113.90600077490494,111.0268429480493,2.879157826855632,27.673333333333346,39.01000000000002,48.50000000000004,3.0,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.7083222358466424,0.24831795692443848,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,2.9999998211860657
6,0.6841701865196228,0.6841701865196228,0.3021925929864657,0.5373026227182949,0.44612537595824286,0.0,13.683403730392456,1.658173456282761,1.658173456282761,13.683403730392456,4.658422813324783,94.3,1.9500643327920735,156.36575692746436,1290.3449717760086,9.084224175329567,299.324456602335,-7.1752626278547655,0.0,-7.1752626278547655,-7.1752626278547655,-7.1752626278547655,4.129360675811768,7.391182899475098,1569.7009536537075,410.3512995503843,1159.3496541033232,15.669999999999987,26.810000000000002,36.300000000000026,2.0,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.5373026227182949,0.24831795692443848,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,1.9999998807907104
7,0.6272017359733582,0.6272017359733582,0.1,0.3021925929864657,0.6483179689447086,0.0,12.131555579187943,2.437657425313785,2.437657425313785,12.131555579187943,0.0,111.39999999999999,2.126502353117476,271.5550371799556,1351.4552915215368,0.0,398.06666744210435,20.77834601398573,0.0,20.77834601398573,20.77834601398573,20.77834601398573,2.8964853286743164,6.45608377456665,3192.7112823551997,808.4179669924886,2384.293315362711,-4.513333333333335,9.710000000000008,19.20000000000003,0.0,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.3021925929864657,0.4461253769695759,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
8,0.07576974481344223,0.07576974481344223,0.1,0.1,0.6483179689447086,0.0,0.0,4.12262341273602,4.12262341273602,0.0,0.0,121.11,2.3566789082459483,499.29092151645943,0.0,0.0,0.0,-0.12,0.0,-0.12,-0.12,-0.12,3.930371046066284,5.4109110832214355,3692.0022038716597,808.4179669924886,2883.584236879171,-17.74166666666666,0.0,9.490000000000023,0.0,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.1,0.648317962884903,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
9,-0.4844314754009247,-0.4844314754009247,0.2566328437129657,0.1,0.6483179689447086,0.0,-9.688629508018494,9.049034363523349,0.0,-0.6395951444951447,0.0,117.83,2.4346604782348846,0.0,-75.3634958758629,0.0,317.9081557318568,1.7872704776799753,0.0,1.7872704776799753,1.7872704776799753,1.7872704776799753,9.214111328125,7.678853988647461,3616.6387079957967,1126.3261227243454,2490.312585271451,-16.103333333333325,0.0,12.770000000000024,0.0,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.1,0.648317962884903,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
