hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,reward_base,reward_with_shaping,reward_final,reward_shaping_component,q1_eval,q2_eval,cumulative_revenue,cumulative_degradation,cumulative_profit,future_price_trend,delta_to_morning_peak,delta_to_evening_peak,time_to_peak_hour_raw,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,time_to_peak_hour
0,-0.7044147253036499,-0.7044147253036499,0.7277607611815134,0.5,0.22776076118151345,0.0,-14.088294506072998,0.5215498606617941,0.0,-13.566744645411204,5.911705493927002,83.14999999999999,1.1644882379556112,0.0,-1128.0748172659414,6.884111513935561,61.63628846406937,9.656765248294166,0.0,9.656765248294166,9.656765248294166,9.656765248294166,1.8830444812774658,3.107257604598999,-1121.190705752006,61.63628846406937,-1182.8269942160753,-1.3983333333333405,37.96000000000001,47.45000000000003,8.0,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,7.999999992549419
1,0.029550470411777496,0.029550470411777496,0.717605960352724,0.7277607611815134,0.22776076118151345,0.0,0.5910094082355499,0.0,0.0,0.5910094082355499,19.40899059176445,82.73,1.056661682411641,0.0,48.89420834332705,20.508736652605535,2.585666161030531,0.054229445554338264,0.0,0.054229445554338264,0.054229445554338264,0.054229445554338264,2.0946741104125977,4.765576362609863,-1051.787760756073,64.2219546250999,-1116.009715381173,3.799999999999983,38.379999999999995,47.87000000000002,7.0,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.7277607611815134,0.22776076197624207,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,6.999999895691872
2,0.9999224543571472,0.9999224543571472,0.3856484511603825,0.717605960352724,0.34211231002113096,0.0,19.319927034994272,0.6800729650057269,0.6800729650057269,19.319927034994272,0.0,77.46999999999998,1.3101646303141927,52.68525259899365,1496.714747401006,0.0,338.09872311239974,0.5782277719397093,0.0,0.5782277719397093,0.5782277719397093,0.5782277719397093,3.285977840423584,7.458974361419678,497.61223924392647,402.32067773749964,95.29156150642683,16.333333333333343,43.640000000000015,53.13000000000004,6.0,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.717605960352724,0.22776076197624207,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,5.999999955296516
3,0.5547566413879395,0.5547566413879395,0.19501043006487062,0.3856484511603825,0.5327503311166428,0.0,11.095132827758789,1.5991813492284268,1.5991813492284268,11.095132827758789,6.043774241864163,75.21999999999998,1.453175043889333,120.29042108896223,834.575891304016,8.782661899178175,242.7060306072235,-0.07858623231437079,0.0,-0.07858623231437079,-0.07858623231437079,-0.07858623231437079,3.9484190940856934,8.896687507629395,1461.2612135360828,645.0267083447231,816.2345051913596,25.685000000000002,45.890000000000015,55.38000000000004,5.0,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.3856484511603825,0.34211230278015137,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,4.999999701976776
4,-0.999087929725647,-0.999087929725647,0.5180488606761631,0.19501043006487062,0.5327503311166428,0.0,-19.98175859451294,0.0,0.0,-19.98175859451294,0.018241405487060547,78.69000000000001,1.3314249365946393,0.0,-1572.3645838022235,0.024287062144006694,437.10096925497055,14.98379326314433,0.0,14.98379326314433,14.98379326314433,14.98379326314433,9.168227195739746,13.820542335510254,-111.07908320399655,1082.1276775996937,-1193.2067608036903,27.58499999999998,42.41999999999999,51.91000000000001,4.0,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.19501043006487062,0.5327503308653831,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,3.999999761581421
5,-0.99974125623703,-0.99974125623703,0.841298533526136,0.5180488606761631,0.6462881034612654,0.0,-19.9948251247406,0.0,0.0,-19.9948251247406,0.005174875259399414,82.09999999999998,1.5906967521436028,0.0,-1641.5751427412029,0.008231657267874932,656.080199405551,14.02868869122456,0.0,14.02868869122456,14.02868869122456,14.02868869122456,11.10924243927002,16.939821243286133,-1752.6459942879317,1738.2078770052447,-3490.8538712931763,27.673333333333346,39.01000000000002,48.50000000000004,3.0,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.5180488606761631,0.5327503308653831,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,2.9999998211860657
6,0.9999993443489075,0.9999993443489075,0.5261468746993794,0.841298533526136,0.6462881034612654,0.0,18.34182654371724,1.658173456282761,1.658173456282761,18.34182654371724,0.0,94.3,1.9500643327920735,156.36575692746436,1729.6342430725356,0.0,601.8411834657219,-9.618032553801891,0.0,-9.618032553801891,-9.618032553801891,-9.618032553801891,3.763166904449463,9.479960441589355,133.35400571206839,2340.0490604709667,-2206.695054758898,15.669999999999987,26.810000000000002,36.300000000000026,2.0,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.841298533526136,0.6462880969047546,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,1.9999998807907104
7,0.9999961256980896,0.9999961256980896,0.2243884112167983,0.5261468746993794,0.6462881034612654,0.0,17.562342574686216,2.437657425313785,2.437657425313785,17.562342574686216,0.0,111.39999999999999,2.126502353117476,271.5550371799556,1956.4449628200443,0.0,576.2643657318914,30.25365622291558,0.0,30.25365622291558,30.25365622291558,30.25365622291558,1.2944387197494507,7.83877420425415,2361.3540057120686,2916.313426202858,-554.9594204907894,-4.513333333333335,9.710000000000008,19.20000000000003,0.0,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.5261468746993794,0.6462880969047546,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
8,-0.9999992251396179,-0.9999992251396179,0.5477214940119415,0.2243884112167983,0.6462881034612654,0.0,-19.99998450279236,4.12262341273602,0.0,-15.877361090056338,1.5497207641601562e-05,121.11,2.3566789082459483,0.0,-1922.9072016167231,3.652194238567034e-05,656.2494914978743,2.7417819130588637,0.0,2.7417819130588637,2.7417819130588637,2.7417819130588637,14.758076667785645,20.06792449951172,438.44684061728765,3572.562917700732,-3134.1160770834445,-17.74166666666666,0.0,9.490000000000023,0.0,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.2243884112167983,0.6462880969047546,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
9,-0.9999998211860657,-0.9999998211860657,0.8710547695287694,0.5477214940119415,0.6760443394638987,0.0,-19.999996423721313,9.049034363523349,0.0,-10.950962060197964,3.5762786865234375e-06,117.83,2.4346604782348846,0.0,-1290.3518595531261,8.707024377232378e-06,656.2498826533556,3.604152179504032,0.0,3.604152179504032,3.604152179504032,3.604152179504032,13.796426773071289,19.51652717590332,-851.905010228814,4228.812800354088,-5080.717810582902,-16.103333333333325,0.0,12.770000000000024,0.0,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.5477214940119415,0.6462880969047546,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
