hour,action,delta,is_discharge_slot,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,cumulative_revenue,cumulative_degradation,cumulative_profit,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,max_future_price_delta,avg_future_price_delta,peak_hour_price_delta,time_to_peak_hour
0,-0.3575957119464874,-0.3575957119464874,False,0.6156226135293643,0.5,0.11562261352936432,0.0,-7.1519142389297485,0.5215498606617941,0.0,-6.630364378267954,12.848085761070251,83.14999999999999,1.1644882379556112,0.0,-551.3147980529803,14.961444749011275,31.28962479531765,-0.19256769387906986,-536.353353303969,31.28962479531765,-567.6429780992867,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,47.45000132977961,19.64086975255981,47.44999998807907,14.000000104308128
1,0.7223814725875854,0.7223814725875854,False,0.3673815576573418,0.6156226135293643,0.2482410558720225,0.0,14.447629451751709,0.0,0.0,14.447629451751709,5.552370548248291,82.73,1.056661682411641,0.0,1195.2523845434189,5.866977204884885,63.20837885141373,0.3737429472011013,664.7660084443347,94.49800364673138,570.2680047976033,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.6156226135293643,0.1156226098537445,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,47.869999204874034,20.97272686067967,47.87000053167343,13.562499895691872
2,0.9955167174339294,0.9955167174339294,False,0.1,0.3673815576573418,0.5156226135293643,0.0,16.04289345944051,0.6800729650057269,0.6800729650057269,16.04289345944051,0.0,77.46999999999998,1.3101646303141927,52.68525259899365,1242.842956302856,0.0,350.9382944252612,0.28561844695675775,1960.2942173461843,445.43629807199255,1514.8579192741918,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.3673815576573418,0.24824106693267822,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,53.12999953210351,27.481904630586484,53.1299984049797,13.125
3,0.9999653697013855,0.9999653697013855,False,0.1,0.1,0.5156226135293643,0.0,0.0,1.5991813492284268,1.5991813492284268,0.0,0.0,75.21999999999998,1.453175043889333,120.29042108896223,0.0,0.0,0.0,0.040096807029654076,2080.584638435146,445.43629807199255,1635.1483403631537,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.1,0.5156226139515638,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,55.380001300573326,31.218500217832627,55.3800002002716,12.687499947845936
4,0.9999988675117493,0.9999988675117493,False,0.1,0.1,0.5156226135293643,0.0,0.0,0.0,0.0,0.0,0.0,78.69000000000001,1.3314249365946393,0.0,0.0,0.0,0.0,0.0,2080.584638435146,445.43629807199255,1635.1483403631537,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.1,0.5156226139515638,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,51.90999871551989,29.208947499860074,51.91000017642975,12.250000052154064
5,0.9999998807907104,0.9999998807907104,False,0.1,0.1,0.5156226135293643,0.0,0.0,0.0,0.0,0.0,0.0,82.09999999999998,1.5906967521436028,0.0,0.0,0.0,0.0,0.0,2080.584638435146,445.43629807199255,1635.1483403631537,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.1,0.5156226139515638,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,48.50000002026556,27.232222611792366,48.50000134706497,11.8125
6,1.0,1.0,False,0.1,0.1,0.5156226135293643,0.0,0.0,1.658173456282761,1.658173456282761,0.0,0.0,94.3,1.9500643327920735,156.36575692746436,0.0,0.0,0.0,0.052121918975821455,2236.9503953626104,445.43629807199255,1791.5140972906179,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.1,0.5156226139515638,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,36.30000252842902,15.916470671528941,36.30000342607498,11.375000026077032
7,1.0,1.0,False,0.1,0.1,0.5156226135293643,0.0,0.0,2.437657425313785,2.437657425313785,0.0,0.0,111.39999999999999,2.126502353117476,271.5550371799556,0.0,0.0,0.0,0.09051834572665186,2508.5054325425663,445.43629807199255,2063.0691344705738,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.1,0.5156226139515638,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,19.199998694658262,-1.2575001440569906,19.199999163150785,10.937500013038516
8,1.0,1.0,False,0.1,0.1,0.5156226135293643,0.0,0.0,4.12262341273602,4.12262341273602,0.0,0.0,121.11,2.3566789082459483,499.29092151645943,0.0,0.0,0.0,0.16643030717215315,3007.796354059026,445.43629807199255,2562.3600559870333,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.1,0.5156226139515638,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,9.489999850988369,-11.698666590526699,9.489999997615813,14.4375
9,1.0,1.0,False,0.1,0.1,0.5156226135293643,0.0,0.0,9.049034363523349,9.049034363523349,0.0,0.0,117.83,2.4346604782348846,1066.2477190539562,0.0,0.0,0.0,0.35541590635131876,4074.044073112982,445.43629807199255,3628.6077750409895,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.1,0.5156226139515638,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,12.770002571344364,-9.01999927606434,12.769997541904448,14.000000104308128
