hour,action,delta,is_discharge_slot,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,cumulative_revenue,cumulative_degradation,cumulative_profit,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,max_future_price_delta,avg_future_price_delta,peak_hour_price_delta,time_to_peak_hour
0,0.951922595500946,0.951922595500946,False,0.15523361899185328,0.4823547858306664,0.3271211668388131,0.0,19.03845191001892,0.5215498606617941,0.5215498606617941,19.03845191001892,0.43999822931928634,83.14999999999999,1.1644882379556112,43.366870914028176,1583.047276318073,0.5123727627636047,333.1729084253311,0.2587507223139067,1626.9265199948647,333.1729084253311,1293.7536115695336,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.4823547858306664,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,47.45000132977961,19.64086975255981,47.44999998807907,14.000000104308128
1,0.9965322613716125,0.9965322613716125,False,0.1,0.15523361899185328,0.3823547858306664,0.0,3.3025249942613755,0.0,0.0,3.3025249942613755,0.011492145249821117,82.73,1.056661682411641,0.0,273.2178927752436,0.012143309534194931,57.79418739957407,0.04308716973704074,1900.1565560796425,390.9670958249052,1509.1894602547372,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.15523361899185328,0.32712116837501526,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,47.869999204874034,20.97272686067967,47.87000053167343,13.562499895691872
2,0.9996505975723267,0.9996505975723267,False,0.1,0.1,0.3823547858306664,0.0,0.0,0.6800729650057269,0.6800729650057269,0.0,0.0,77.46999999999998,1.3101646303141927,52.68525259899365,0.0,0.0,0.0,0.01053705051979873,1952.8418086786362,390.9670958249052,1561.8747128537311,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.1,0.3823547884821892,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,53.12999953210351,27.481904630586484,53.1299984049797,13.125
3,0.9999297857284546,0.9999297857284546,False,0.1,0.1,0.3823547858306664,0.0,0.0,1.5991813492284268,1.5991813492284268,0.0,0.0,75.21999999999998,1.453175043889333,120.29042108896223,0.0,0.0,0.0,0.024058084217792448,2073.132229767599,390.9670958249052,1682.1651339426935,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.1,0.3823547884821892,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,55.380001300573326,31.218500217832627,55.3800002002716,12.687499947845936
4,0.9999629855155945,0.9999629855155945,False,0.1,0.1,0.3823547858306664,0.0,0.0,0.0,0.0,0.0,0.0,78.69000000000001,1.3314249365946393,0.0,0.0,0.0,0.0,0.0,2073.132229767599,390.9670958249052,1682.1651339426935,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.1,0.3823547884821892,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,51.90999871551989,29.208947499860074,51.91000017642975,12.250000052154064
5,0.999919593334198,0.999919593334198,False,0.1,0.1,0.3823547858306664,0.0,0.0,0.0,0.0,0.0,0.0,82.09999999999998,1.5906967521436028,0.0,0.0,0.0,0.0,0.0,2073.132229767599,390.9670958249052,1682.1651339426935,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.1,0.3823547884821892,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,48.50000002026556,27.232222611792366,48.50000134706497,11.8125
6,0.9990095496177673,0.9990095496177673,False,0.1,0.1,0.3823547858306664,0.0,0.0,1.658173456282761,1.658173456282761,0.0,0.0,94.3,1.9500643327920735,156.36575692746436,0.0,0.0,0.0,0.03127315138549287,2229.497986695063,390.9670958249052,1838.5308908701577,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.1,0.3823547884821892,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,36.30000252842902,15.916470671528941,36.30000342607498,11.375000026077032
7,0.9406082630157471,0.9406082630157471,False,0.1,0.1,0.3823547858306664,0.0,0.0,2.437657425313785,2.437657425313785,0.0,0.0,111.39999999999999,2.126502353117476,271.5550371799556,0.0,0.0,0.0,0.05431100743599112,2501.053023875019,390.9670958249052,2110.0859280501136,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.1,0.3823547884821892,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,19.199998694658262,-1.2575001440569906,19.199999163150785,10.937500013038516
8,-0.5818066596984863,-0.5818066596984863,False,0.2881174866358439,0.1,0.3823547858306664,0.0,-11.636133193969727,4.12262341273602,0.0,-7.513509781233706,0.0,121.11,2.3566789082459483,0.0,-909.9611696052142,0.0,203.63233089447021,-0.2227187248356774,1591.0918542698043,594.5994267193754,996.4924275504289,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.1,0.3823547884821892,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,9.489999850988369,-11.698666590526699,9.489999997615813,10.5
9,-0.9939201474189758,-0.9939201474189758,False,0.6094850009679794,0.2881174866358439,0.3823547858306664,0.0,-19.878402948379517,9.049034363523349,0.0,-10.829368584856168,11.287049198150635,117.83,2.4346604782348846,0.0,-1276.0245003536022,27.480132598630096,347.87205159664154,-0.3192833381645289,342.5474865148322,942.4714783160169,-599.9239918011847,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.2881174866358439,0.3823547884821892,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,12.770002571344364,-9.01999927606434,12.769997541904448,14.000000104308128
