hour,action,delta,is_discharge_slot,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,cumulative_revenue,cumulative_degradation,cumulative_profit,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,max_future_price_delta,avg_future_price_delta,peak_hour_price_delta,time_to_peak_hour
0,-0.7262112498283386,-0.7262112498283386,False,0.7348083041111628,0.5,0.0,0.0,-14.524224996566772,0.2483570765056168,0.0,-14.275867920061156,20.0,83.14999999999999,4.643773663803545,0.0,-1187.038417553085,92.87547327607089,12.708696871995926,-0.08514397239607771,-1094.1629442770143,12.708696871995926,-1106.8716411490102,0.0,0.0,0.0,83.14999998835846,4.643773520536643,0.24835690724798756,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,3.7179390812471826,13.951866640350149,47.45000132977961,19.64086975255981,47.44999998807907,17.00000023841858
1,-0.9190381169319153,-0.9190381169319153,False,0.8820712452799554,0.7348083041111628,0.0,0.0,-9.109047907347993,0.0,0.0,-9.109047907347993,20.0,82.73,3.7179390793357037,0.0,-753.5915333748994,74.35878158671407,7.9704169189294936,-0.05285477524831087,-1773.3956960651994,20.67911379092542,-1794.0748098561248,0.9999997615814209,0.0,0.0,82.73000000234693,3.7179391469301093,0.0,0.7348083041111628,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,3.7179390812471826,13.951866640350149,47.869999204874034,20.97272686067967,47.87000053167343,16.000000298023224
2,-0.9571280479431152,-0.9571280479431152,False,0.8987165558669852,0.8820712452799554,0.0,0.0,-1.0296068404348335,0.32384426905034563,0.0,-0.705762571384488,20.0,77.46999999999998,5.589849179993637,0.0,-54.67542640515627,111.79698359987273,0.9009059853804793,0.0043254574829031025,-1716.274138870483,21.5800197763059,-1737.8541586467888,2.0000002086162567,0.0,0.0,77.47000010788439,5.589849109104859,0.32384441068074776,0.8820712452799554,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,3.7179390812471826,13.951866640350149,53.12999953210351,27.481904630586484,53.1299984049797,15.000000044703484
3,-0.859929084777832,-0.859929084777832,False,0.8997871166774921,0.8987165558669852,0.0,0.0,-0.06622025632001596,0.7615149282040126,0.6952946718839966,-0.0,19.304705328116004,75.21999999999998,6.441181935892162,52.30006521911422,-0.0,124.34511923718198,0.05794272428001397,0.013583684918044568,-1539.6289544141869,21.637962500585914,-1561.2669169147728,2.9999999701976776,0.0,0.0,75.2200001773238,6.441181959633991,0.7615148660421753,0.8987165558669852,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,3.7179390812471826,13.951866640350149,55.380001300573326,31.218500217832627,55.3800002002716,14.000000104308128
4,0.0,0.0,False,0.8997871166774921,0.8997871166774921,0.0,0.0,0.0,0.0,0.0,0.0,20.0,78.69000000000001,5.039171849076931,0.0,0.0,100.78343698153861,0.0,0.00775257207550297,-1438.8455174326482,21.637962500585914,-1460.483479933234,3.9999997317790985,0.0,0.0,78.69000001959502,5.03917169017673,0.0,0.8997871166774921,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,3.7179390812471826,13.951866640350149,51.90999871551989,29.208947499860074,51.91000017642975,13.00000000745058
5,0.0,0.0,False,0.8997871166774921,0.8997871166774921,0.0,0.0,0.0,0.0,0.0,0.0,20.0,82.09999999999998,6.619452596059055,0.0,0.0,132.3890519211811,0.0,0.010183773224706238,-1306.4564655114673,21.637962500585914,-1328.0944280120532,5.000000178813934,0.0,0.0,82.09999999927238,6.619452556317128,0.0,0.8997871166774921,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,3.7179390812471826,13.951866640350149,48.50000002026556,27.232222611792366,48.50000134706497,12.000000067055225
6,0.0,0.0,False,0.8997871166774921,0.8997871166774921,0.0,0.0,0.0,0.7896064077536953,0.7896064077536953,0.0,19.210393592246305,94.3,8.902272322533829,74.45988425117346,0.0,171.0161551812355,0.0,0.01888277226403146,-1060.9804260790584,21.637962500585914,-1082.6183885796443,5.999999940395355,0.0,0.0,94.300000179708,8.902272320984927,0.7896066063932136,0.8997871166774921,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,3.7179390812471826,13.951866640350149,36.30000252842902,15.916470671528941,36.30000342607498,11.000000009313226
7,0.0,0.0,False,0.8997871166774921,0.8997871166774921,0.0,0.0,0.0,4.266003041114265,4.266003041114265,0.0,15.733996958885733,111.39999999999999,9.685809724576227,475.2327387801291,0.0,152.3965007508282,0.0,0.0482791722716121,-433.3511865481008,21.637962500585914,-454.9891490486867,7.000000044703484,0.0,0.0,111.40000039100646,9.685809770921438,4.266002877547637,0.8997871166774921,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,3.7179390812471826,13.951866640350149,19.199998694658262,-1.2575001440569906,19.199999163150785,9.999999990686774
8,0.9957937598228455,0.9957937598228455,True,0.6809771992725526,0.8997871166774921,0.2188099174049395,0.0,12.734737192967476,7.265262807032523,7.265262807032523,12.734737192967476,0.0,121.11,10.986559073996569,879.8959785597089,1542.304021440291,0.0,55.7144752192327,0.18204714401174593,1988.8488134518989,77.35243771981862,1911.4963757320802,8.000000149011612,0.0,0.0,121.10999883770943,10.986559064277838,7.265262935051118,0.8997871166774921,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,3.7179390812471826,13.951866640350149,9.489999850988369,-11.698666590526699,9.489999997615813,8.999999932944775
9,0.0,0.0,False,0.6809771992725526,0.6809771992725526,0.2188099174049395,0.0,0.0,10.877881739591194,10.877881739591194,0.0,9.122118260408804,117.83,11.228834695161945,1281.7408053760303,0.0,102.43075801584871,0.0,0.10647473564552914,3373.020376843778,77.35243771981862,3295.6679391239595,9.000000081956387,0.0,0.0,117.83000042796134,11.228834620014801,10.87788175612197,0.6809771992725526,0.21880990266799927,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,3.7179390812471826,13.951866640350149,12.770002571344364,-9.01999927606434,12.769997541904448,7.999999992549419
