hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,reward_base,reward_with_shaping,reward_final,reward_shaping_component,q1_eval,q2_eval,cumulative_revenue,cumulative_degradation,cumulative_profit,future_price_trend,delta_to_morning_peak,delta_to_evening_peak,time_to_peak_hour_raw,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,time_to_peak_hour
0,0.09471629559993744,0.09471629559993744,0.4674514448110181,0.5,0.03254855518898192,0.0,1.8943259119987488,0.5215498606617941,0.5215498606617941,1.8943259119987488,17.58412422733946,83.14999999999999,1.1644882379556112,43.366870914028176,157.51319958269593,20.4765058374871,1.6575351729989052,-1.2984581368629922,0.0,-1.2984581368629922,-1.2984581368629922,-1.2984581368629922,0.01808491349220276,0.05363650992512703,221.3565763342112,1.6575351729989052,219.6990411612123,-1.3983333333333405,37.96000000000001,47.45000000000003,8.0,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,7.999999992549419
1,0.09812933951616287,0.09812933951616287,0.43373002229687274,0.4674514448110181,0.06626997770312726,0.0,1.9625867903232574,0.0,0.0,1.9625867903232574,18.037413209676743,82.73,1.056661682411641,0.0,162.3648051634431,19.059443388490987,1.7172634415328503,-1.3571546356485995,0.0,-1.3571546356485995,-1.3571546356485995,-1.3571546356485995,0.01625232771039009,0.05000592768192291,402.7808248861453,3.3747986145317554,399.40602627161354,3.799999999999983,38.379999999999995,47.87000000000002,7.0,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.4674514448110181,0.03254854679107666,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,6.999999895691872
2,0.09910564124584198,0.09910564124584198,0.39967310090654906,0.43373002229687274,0.10032689909345094,0.0,1.9821128249168396,0.6800729650057269,0.6800729650057269,1.9821128249168396,17.337814210077433,77.46999999999998,1.3101646303141927,52.68525259899365,153.55428054630752,22.715390945002255,8.671743609011173,-1.5212662244540511,0.0,-1.5212662244540511,-1.5212662244540511,-1.5212662244540511,0.015678223222494125,0.0465184710919857,631.7357489764487,12.046542223542929,619.6892067529058,16.333333333333343,43.640000000000015,53.13000000000004,6.0,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.43373002229687274,0.06626996397972107,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,5.999999955296516
3,0.09961650520563126,0.09961650520563126,0.3654406248908682,0.39967310090654906,0.1345593751091318,0.0,1.9923301041126251,1.5991813492284268,1.5991813492284268,1.9923301041126251,15.98805595028032,75.21999999999998,1.453175043889333,120.29042108896223,149.86307043135164,23.233443907253715,8.716444205492735,-1.5938640832901,0.0,-1.5938640832901,-1.5938640832901,-1.5938640832901,0.015368463471531868,0.044420260936021805,925.1226844040162,20.762986429035664,904.3596979749806,25.685000000000002,45.890000000000015,55.38000000000004,5.0,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.39967310090654906,0.10032689571380615,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,4.999999701976776
4,0.09985814988613129,0.09985814988613129,0.3311251094660808,0.3654406248908682,0.1688748905339192,0.0,1.9971629977226257,0.0,0.0,1.9971629977226257,13.929274495729464,78.69000000000001,1.3314249365946393,0.0,157.15675629079345,18.545783412285928,8.737588115036488,-1.497619808043069,0.0,-1.497619808043069,-1.497619808043069,-1.497619808043069,0.016078626736998558,0.04316800832748413,1100.8252241070957,29.50057454407215,1071.3246495630235,27.58499999999998,42.41999999999999,51.91000000000001,4.0,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.3654406248908682,0.13455936312675476,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,3.999999761581421
5,0.10014358907938004,0.10014358907938004,0.2967115049714485,0.3311251094660808,0.2032884950285515,0.0,2.0028717815876007,0.0,0.0,2.0028717815876007,11.864634786377248,82.09999999999998,1.5906967521436028,0.0,164.435773268342,18.873036020060297,8.762564044445753,-1.4032398903141734,0.0,-1.4032398903141734,-1.4032398903141734,-1.4032398903141734,0.016779359430074692,0.04252788797020912,1284.134033395498,38.263138588517904,1245.87089480698,27.673333333333346,39.01000000000002,48.50000000000004,3.0,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.3311251094660808,0.16887488961219788,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,2.9999998211860657
6,0.10095450282096863,0.10095450282096863,0.26201923596080634,0.2967115049714485,0.23798076403919366,0.0,2.0190900564193726,1.658173456282761,1.658173456282761,2.0190900564193726,9.783600241867537,94.3,1.9500643327920735,156.36575692746436,190.40019232034683,19.078649877961787,8.833518996834755,-2.3085298504140974,0.0,-2.3085298504140974,-2.3085298504140974,-2.3085298504140974,0.01749820075929165,0.04240121692419052,1649.9786325212708,47.09665758535266,1602.8819749359182,15.669999999999987,26.810000000000002,36.300000000000026,2.0,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.2967115049714485,0.2032884955406189,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,1.9999998807907104
7,0.10196932405233383,0.10196932405233383,0.22697823113182564,0.26201923596080634,0.27302176886817436,0.0,2.0393864810466766,2.437657425313785,2.437657425313785,2.0393864810466766,7.681767676601703,111.39999999999999,2.126502353117476,271.5550371799556,227.18765398859975,16.33529704039529,8.92231585457921,-2.2847647903167028,0.0,-2.2847647903167028,-2.2847647903167028,-2.2847647903167028,0.019064944237470627,0.04297636076807976,2165.0566207302218,56.01897343993187,2109.03764729029,-4.513333333333335,9.710000000000008,19.20000000000003,0.0,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.26201923596080634,0.23798075318336487,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
8,0.10217269510030746,0.10217269510030746,0.1918673393447784,0.22697823113182564,0.3081326606552216,0.0,2.0434539020061493,4.12262341273602,4.12262341273602,2.0434539020061493,5.575239965903388,121.11,2.3566789082459483,499.29092151645943,247.48270207196475,13.139050436054374,35.76044328510761,2.3811753719636273,0.0,2.3811753719636273,2.3811753719636273,2.3811753719636273,0.020839573815464973,0.0439012385904789,2924.9692947547,91.77941672503948,2833.1898780296606,-17.74166666666666,0.0,9.490000000000023,0.0,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.22697823113182564,0.27302177250385284,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
9,0.10222724080085754,0.10222724080085754,0.156737703330738,0.1918673393447784,0.343262296669262,0.0,2.044544816017151,9.049034363523349,9.049034363523349,2.044544816017151,3.4674955446695526,117.83,2.4346604782348846,1066.2477190539562,240.90871567130088,8.442174361062504,35.77953428030014,2.3668915242638113,0.0,2.3668915242638113,2.3668915242638113,2.3668915242638113,0.02025200054049492,0.044346317648887634,4240.56790384102,127.55895100533962,4113.00895283568,-16.103333333333325,0.0,12.770000000000024,0.0,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.1918673393447784,0.30813266336917877,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
