hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,cumulative_revenue,cumulative_degradation,cumulative_profit,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,time_to_peak_hour
0,-0.13435940444469452,-0.13435940444469452,0.5434428741037846,0.5,0.04344287410378456,0.0,-2.6871880888938904,0.5215498606617941,0.0,-2.1656382282320963,17.31281191110611,83.14999999999999,1.1644882379556112,0.0,-180.0728186774988,20.160565836420872,2.351289577782154,-0.042609243105067675,-159.91225284107793,2.351289577782154,-162.26354241886008,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,7.999999992549419
1,-0.08437137305736542,-0.08437137305736542,0.5707229513923328,0.5434428741037846,0.07072295139233276,0.0,-1.6874274611473083,0.0,0.0,-1.6874274611473083,18.31257253885269,82.73,1.056661682411641,0.0,-139.60087386071683,19.350193708189302,1.4764990285038948,-0.03647290563173501,-280.16293299360547,3.827788606286049,-283.9907215998915,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.5434428741037846,0.043442875146865845,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,6.999999895691872
2,-0.038250990211963654,-0.038250990211963654,0.5830907715608676,0.5707229513923328,0.08309077156086764,0.0,-0.7650198042392731,0.6800729650057269,0.0,-0.08494683923354618,19.234980195760727,77.46999999999998,1.3101646303141927,0.0,-6.580831635422821,25.20099071727967,0.6693923287093639,0.021231242251974376,-261.5427739117486,4.497180934995413,-266.039954846744,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.5707229513923328,0.07072293758392334,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,5.999999955296516
3,0.005534495692700148,0.005534495692700148,0.5811888830066751,0.5830907715608676,0.08309077156086764,0.0,0.11068991385400295,1.5991813492284268,1.5991813492284268,0.11068991385400295,18.29012873691757,75.21999999999998,1.453175043889333,120.29042108896223,8.3260953200981,26.578758630011738,0.09685367462225258,0.06790098247608992,-106.34749887267655,4.594034609617665,-110.94153348229422,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.5830907715608676,0.08309078216552734,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,4.999999701976776
4,0.042685799300670624,0.042685799300670624,0.5665202234531801,0.5811888830066751,0.08309077156086764,0.0,0.8537159860134125,0.0,0.0,0.8537159860134125,19.146284013986588,78.69000000000001,1.3314249365946393,0.0,67.17891093939544,25.49183997934505,0.7470014877617359,-0.018452684899263907,-13.676747953936058,5.341036097379401,-19.01778405131546,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.5811888830066751,0.08309078216552734,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,3.999999761581421
5,0.06928916275501251,0.06928916275501251,0.5427095146026604,0.5665202234531801,0.08309077156086764,0.0,1.3857832551002502,0.0,0.0,1.3857832551002502,18.61421674489975,82.09999999999998,1.5906967521436028,0.0,113.77280524373052,29.6095741198091,1.212560348212719,-0.034493915030759555,129.70563140960357,6.55359644559212,123.15203496401145,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.5665202234531801,0.08309078216552734,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,2.9999998211860657
6,0.08530784398317337,0.08530784398317337,0.5133941042991643,0.5427095146026604,0.08309077156086764,0.0,1.7061568796634674,1.658173456282761,1.658173456282761,1.7061568796634674,16.635669664053772,94.3,1.9500643327920735,156.36575692746436,160.89059375226498,32.44062606398236,1.492887269705534,0.03765259647170645,479.40260815331527,8.046483715297654,471.3561244380176,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.5427095146026604,0.08309078216552734,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,1.9999998807907104
7,0.08880852162837982,0.08880852162837982,0.4828757119870063,0.5133941042991643,0.10021505957386134,0.0,1.7761704325675964,2.437657425313785,2.437657425313785,1.7761704325675964,15.78617214211862,111.39999999999999,2.126502353117476,271.5550371799556,197.86538618803021,33.56933220693279,7.770745642483234,0.5696868101360801,982.3923637282339,15.817229357780889,966.575134370453,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.5133941042991643,0.08309078216552734,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
8,0.07839029282331467,0.07839029282331467,0.4559374670305408,0.4828757119870063,0.12715330453032686,0.0,1.5678058564662933,4.12262341273602,4.12262341273602,1.5678058564662933,14.309570730797686,121.11,2.3566789082459483,499.29092151645943,189.8769672766328,33.72306352732447,6.859150622040033,0.6748034475274394,1705.2833160486505,22.676379979820922,1682.6069360688296,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.4828757119870063,0.10021504759788513,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
9,0.05962471291422844,0.05962471291422844,0.4354478749637956,0.4559374670305408,0.14764289659707203,0.0,1.1924942582845688,9.049034363523349,9.049034363523349,1.1924942582845688,9.758471378192082,117.83,2.4346604782348846,1066.2477190539562,140.51159845367073,23.75856459247057,5.217162379994988,0.9187669713691264,2935.801198148748,27.89354235981591,2907.907655788932,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.4559374670305408,0.12715330719947815,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
