hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,cumulative_revenue,cumulative_degradation,cumulative_profit,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,time_to_peak_hour
0,-0.1399499922990799,-0.1399499922990799,0.5452504975100358,0.5,0.04525049751003585,0.0,-2.798999845981598,0.5215498606617941,0.0,-2.277449985319804,17.201000154018402,83.14999999999999,1.1644882379556112,0.0,-189.36996627934167,20.030362360427084,2.449124865233898,-0.04567133149244087,-169.33960391891458,2.449124865233898,-171.78872878414847,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,7.999999992549419
1,-0.09193332493305206,-0.09193332493305206,0.574975605905056,0.5452504975100358,0.07497560590505603,0.0,-1.8386664986610413,0.0,0.0,-1.8386664986610413,18.16133350133896,82.73,1.056661682411641,0.0,-152.11287943422795,19.190385212363722,1.608833186328411,-0.04062903862484089,-302.26209814077885,4.057958051562309,-306.32005619234116,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.5452504975100358,0.045250505208969116,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,6.999999895691872
2,-0.046058788895606995,-0.046058788895606995,0.5898679476479689,0.574975605905056,0.0898679476479689,0.0,-0.9211757779121399,0.6800729650057269,0.0,-0.241102812906413,19.07882422208786,77.46999999999998,1.3101646303141927,0.0,-18.67823491585981,24.996400683761205,0.8060288056731224,0.017667942837619504,-295.9439323728775,4.863986857235432,-300.80791923011293,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.574975605905056,0.07497560977935791,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,5.999999955296516
3,0.0008357538026757538,0.0008357538026757538,0.5895807470284927,0.5898679476479689,0.0898679476479689,0.0,0.016715076053515077,1.5991813492284268,1.5991813492284268,0.016715076053515077,18.384103574718058,75.21999999999998,1.453175043889333,120.29042108896223,1.2573080207454037,26.715320519056956,0.014625691546825692,0.07145995577304702,-147.68088274411286,4.878612548782257,-152.55949529289512,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.5898679476479689,0.08986794948577881,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,4.999999701976776
4,0.041097719222307205,0.041097719222307205,0.5754578194606895,0.5895807470284927,0.0898679476479689,0.0,0.8219543844461441,0.0,0.0,0.8219543844461441,19.178045615553856,78.69000000000001,1.3314249365946393,0.0,64.6795905120671,25.534128167697894,0.7192100863903761,-0.017280411296818534,-57.467164064347884,5.5978226351726335,-63.06498669952052,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.5895807470284927,0.08986794948577881,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,3.999999761581421
5,0.07082187384366989,0.07082187384366989,0.5511204057687067,0.5754578194606895,0.0898679476479689,0.0,1.4164374768733978,0.0,0.0,1.4164374768733978,18.583562523126602,82.09999999999998,1.5906967521436028,0.0,116.28951685130593,29.560812548795063,1.239382792264223,-0.03560200149041554,88.38316533575312,6.8372054274368566,81.54595990831626,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.5754578194606895,0.08986794948577881,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,2.9999998211860657
6,0.08764415234327316,0.08764415234327316,0.5210021403586472,0.5511204057687067,0.0898679476479689,0.0,1.7528830468654633,1.658173456282761,1.658173456282761,1.7528830468654633,16.588943496851776,94.3,1.9500643327920735,156.36575692746436,165.29687131941319,32.34950703191367,1.5337726660072803,0.03610371194338823,442.3953006145443,8.370978093444137,434.02432252110015,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.5511204057687067,0.08986794948577881,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,1.9999998807907104
7,0.09128046780824661,0.09128046780824661,0.48963428200529785,0.5210021403586472,0.10023366564267105,0.0,1.8256093561649323,2.437657425313785,2.437657425313785,1.8256093561649323,15.736733218521284,111.39999999999999,2.126502353117476,271.5550371799556,203.37288227677342,33.46420021956746,7.987040933221579,0.5729905322977192,950.7874202908408,16.358019026665716,934.4294012641751,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.5210021403586472,0.08986794948577881,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
8,0.08091173321008682,0.08091173321008682,0.4618295626891168,0.48963428200529785,0.12803838495885211,0.0,1.6182346642017365,4.12262341273602,4.12262341273602,1.6182346642017365,14.259141923062243,121.11,2.3566789082459483,499.29092151645943,195.9844001814723,33.60421901976636,7.079776655882597,0.678407574959445,1679.666961008539,23.437795682548312,1656.2291653259906,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.48963428200529785,0.10023367404937744,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
9,0.0623309351503849,0.0623309351503849,0.4404099973453419,0.4618295626891168,0.14945795030262699,0.0,1.246618703007698,9.049034363523349,9.049034363523349,1.246618703007698,9.704346933468953,117.83,2.4346604782348846,1066.2477190539562,146.88908177539707,23.62678994599676,5.453956825658679,0.922536569154806,2916.430551783889,28.89175250820699,2887.538799275682,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.4618295626891168,0.12803837656974792,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,0.0
