hour,action,delta,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,cumulative_revenue,cumulative_degradation,cumulative_profit,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max,max_future_price_delta,avg_future_price_delta,peak_hour_price_delta,time_to_peak_hour
0,0.0644461140036583,0.0644461140036583,0.4778535690709078,0.5,0.022146430929092187,0.0,1.288922280073166,0.5215498606617941,0.5215498606617941,1.288922280073166,18.18952785926504,83.14999999999999,1.1644882379556112,43.366870914028176,107.17388758808373,21.18149124608005,1.1278069950640202,0.05682142053428018,171.72224974819196,1.1278069950640202,170.59444275312794,0.0,0.0,0.0,83.14999998835846,1.1644884185864801,0.5215495824813843,0.5,0.0,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,47.45000132977961,19.64086975255981,47.44999998807907,7.999999992549419
1,0.07306694984436035,0.07306694984436035,0.45274465159861904,0.4778535690709078,0.04725534840138096,0.0,1.461338996887207,0.0,0.0,1.461338996887207,18.538661003112793,82.73,1.056661682411641,0.0,120.89657521247864,19.589092725208246,1.2786716222763062,0.04635313369224166,312.2079176858789,2.4064786173403263,309.80143906853857,0.9999997615814209,0.0,0.0,82.73000000234693,1.0566615436229732,0.0,0.4778535690709078,0.02214643359184265,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,47.869999204874034,20.97272686067967,47.87000053167343,6.999999895691872
2,0.06953749805688858,0.06953749805688858,0.4288486041563893,0.45274465159861904,0.07115139584361069,0.0,1.3907499611377716,0.6800729650057269,0.6800729650057269,1.3907499611377716,17.9291770738565,77.46999999999998,1.3101646303141927,52.68525259899365,107.74139948934314,23.490173652806902,1.2169062159955502,0.1964288491814964,496.1247434270225,3.6233848333358765,492.50135859368663,2.0000002086162567,0.0,0.0,77.47000010788439,1.3101647620472403,0.6800729036331177,0.45274465159861904,0.04725533723831177,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,53.12999953210351,27.481904630586484,53.1299984049797,5.999999955296516
3,0.06384661048650742,0.06384661048650742,0.4069081881816445,0.4288486041563893,0.09309181181835552,0.0,1.2769322097301483,1.5991813492284268,1.5991813492284268,1.2769322097301483,17.123886441041424,75.21999999999998,1.453175043889333,120.29042108896223,96.05084081590174,24.884004430516324,1.1173156835138798,0.2509632170602686,737.3500097624029,4.740700516849756,732.6093092455532,2.9999999701976776,0.0,0.0,75.2200001773238,1.4531750926391265,1.5991812944412231,0.4288486041563893,0.07115140557289124,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,55.380001300573326,31.218500217832627,55.3800002002716,4.999999701976776
4,0.05704987421631813,0.05704987421631813,0.38730342040971383,0.4069081881816445,0.11269657959028617,0.0,1.1409974843263626,0.0,0.0,1.1409974843263626,17.273493806572304,78.69000000000001,1.3314249365946393,0.0,89.78509204164149,22.998360396183426,4.991863993927836,0.2443565022928508,850.1334622002278,9.732564510777593,840.4008976894502,3.9999997317790985,0.0,0.0,78.69000001959502,1.3314249732269823,0.0,0.4069081881816445,0.09309181571006775,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,51.90999871551989,29.208947499860074,51.91000017642975,3.999999761581421
5,0.04994216933846474,0.04994216933846474,0.37014116290508675,0.38730342040971383,0.12985883709491325,0.0,0.9988433867692947,0.0,0.0,0.9988433867692947,16.239361837813533,82.09999999999998,1.5906967521436028,0.0,82.00504205375908,25.831900132294756,4.3699398171156645,0.2818495008834764,957.9704043862816,14.102504327893257,943.8679000583884,5.000000178813934,0.0,0.0,82.09999999927238,1.590696664489913,0.0,0.38730342040971383,0.1126965880393982,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,48.50000002026556,27.232222611792366,48.50000134706497,2.9999998211860657
6,0.04667946323752403,0.04667946323752403,0.3541001102461438,0.37014116290508675,0.1458998897538562,0.0,0.9335892647504807,1.658173456282761,1.658173456282761,0.9335892647504807,15.274880509554723,94.3,1.9500643327920735,156.36575692746436,88.03746766597033,29.78699966934348,4.084453033283353,0.37825373436613186,1232.1606286490596,18.18695736117661,1213.973671287883,5.999999940395355,0.0,0.0,94.300000179708,1.9500644917119758,1.6581732034683228,0.37014116290508675,0.1298588514328003,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,36.30000252842902,15.916470671528941,36.30000342607498,1.9999998807907104
7,0.048932481557130814,0.048932481557130814,0.3372848244876796,0.3541001102461438,0.1627151755123204,0.0,0.9786496311426163,2.437657425313785,2.437657425313785,0.9786496311426163,14.267356983626009,111.39999999999999,2.126502353117476,271.5550371799556,109.02156890928744,30.33956819844776,4.281592136248946,0.674415499383836,1643.0768029367505,22.468549497425556,1620.608253439325,7.000000044703484,0.0,0.0,111.40000039100646,2.1265024027511403,2.4376577138900757,0.3541001102461438,0.14589989185333252,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,19.199998694658262,-1.2575001440569906,19.199999163150785,0.0
8,0.04794522002339363,0.04794522002339363,0.32080880386108385,0.3372848244876796,0.17919119613891615,0.0,0.9589044004678726,4.12262341273602,4.12262341273602,0.9589044004678726,13.278185068792903,121.11,2.3566789082459483,499.29092151645943,116.13291194066406,31.29241869141051,4.195206752046943,0.8079841289824147,2289.7930550852843,26.6637562494725,2263.129298835812,8.000000149011612,0.0,0.0,121.10999883770943,2.3566787844787136,4.1226232051849365,0.3372848244876796,0.16271516680717468,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,9.489999850988369,-11.698666590526699,9.489999997615813,0.0
9,0.04210202023386955,0.04210202023386955,0.30634075567075064,0.32080880386108385,0.19365924432924936,0.0,0.842040404677391,9.049034363523349,9.049034363523349,0.842040404677391,10.10892523179926,117.83,2.4346604782348846,1066.2477190539562,99.21762088313699,24.611800739293077,3.683926770463586,0.6173147971299143,3479.8701957616704,30.347683019936085,3449.5225127417343,9.000000081956387,0.0,0.0,117.83000042796134,2.4346604367992475,9.049034342169762,0.32080880386108385,0.1791912019252777,121.11000052332878,130.59999945759773,8.000000074505806,16.999999940395355,75.21999812185767,2.9999999403953552,1.0566616835977318,12.677661464507285,12.770002571344364,-9.01999927606434,12.769997541904448,0.0
