policy,test_day,hour,action,delta,is_discharge_slot,soc,soc_before,dod_morning,dod_evening,p_battery,p_pv_raw,p_pv_grid,p_bess_em,p_reserve,price_em,price_as,revenue_pv,revenue_energy,revenue_reserve,degradation_cost,reward,cumulative_revenue,cumulative_degradation,cumulative_profit,k,weekday,season,price_em_raw,price_as_raw,p_res_total_raw,soc_raw,dod_raw,price_em_max_morning,price_em_max_evening,k_em_max_morning,k_em_max_evening,price_em_min,k_em_min,price_as_min,price_as_max
PV+DS3 (Reserve Only),2024-06-13,17,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,5.860696680816594,5.860696680816594,0.0,14.139303319183405,96.45,9.124392881339475,565.2641948647605,0.0,129.01255855265666,0.0,694.2767534174171,12861.054884694788,0.0,12861.054884694788,17.000000059604645,3.0,2.000000014901161,96.44999964803456,9.124393598406007,5.860696600380704,0.5,0.0,126.51999943137169,200.46999914050102,7.000000044703484,20.000000059604645,54.430001858472835,13.000000009313226,0.1747871118466256,19.73700918953326
PV+DS3 (Reserve Only),2024-06-13,18,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,128.97999999999996,7.467715217709265,0.0,0.0,149.3543043541853,0.0,149.3543043541853,13010.409189048974,0.0,13010.409189048974,17.999999821186066,3.0,2.000000014901161,128.97999961853026,7.467715813363854,0.0,0.5,0.0,126.51999943137169,200.46999914050102,7.000000044703484,20.000000059604645,54.430001858472835,13.000000009313226,0.1747871118466256,19.73700918953326
PV+DS3 (Reserve Only),2024-06-13,19,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,0.34302572999921943,0.34302572999921943,0.0,19.65697427000078,162.09999999999997,17.08100533005888,55.60447083287346,0.0,335.7608822787136,0.0,391.36535311158707,13401.774542160561,0.0,13401.774542160561,19.0000002682209,3.0,2.000000014901161,162.10000194668766,17.081005238424762,0.34302558963041807,0.5,0.0,126.51999943137169,200.46999914050102,7.000000044703484,20.000000059604645,54.430001858472835,13.000000009313226,0.1747871118466256,19.73700918953326
PV+DS3 (Reserve Only),2024-06-13,20,0.0,0.0,True,0.5,0.5,0.0,0.0,0.0,0.5292122434247942,0.5292122434247942,0.0,19.470787756575206,200.46999999999997,2.8789207411555555,106.09117843936848,0.0,56.054854719042005,0.0,162.1460331584105,13563.92057531897,0.0,13563.92057531897,20.000000029802322,3.0,2.000000014901161,200.47000205993652,2.878921306140907,0.5292122621138782,0.5,0.0,126.51999943137169,200.46999914050102,7.000000044703484,20.000000059604645,54.430001858472835,13.000000009313226,0.1747871118466256,19.73700918953326
PV+DS3 (Reserve Only),2024-06-13,21,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,166.99,0.7523444435751862,0.0,0.0,15.046888871503723,0.0,15.046888871503723,13578.967464190475,0.0,13578.967464190475,20.999999791383743,3.0,2.000000014901161,166.99000447273255,0.7523442084760975,0.0,0.5,0.0,126.51999943137169,200.46999914050102,7.000000044703484,20.000000059604645,54.430001858472835,13.000000009313226,0.1747871118466256,19.73700918953326
PV+DS3 (Reserve Only),2024-06-13,22,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,106.63999999999997,0.3027109798223402,0.0,0.0,6.054219596446804,0.0,6.054219596446804,13585.021683786921,0.0,13585.021683786921,22.00000023841858,3.0,2.000000014901161,106.63999957442282,0.30271043252930235,0.0,0.5,0.0,126.51999943137169,200.46999914050102,7.000000044703484,20.000000059604645,54.430001858472835,13.000000009313226,0.1747871118466256,19.73700918953326
PV+DS3 (Reserve Only),2024-06-13,23,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,87.38000000000001,0.22671659158242255,0.0,0.0,4.534331831648451,0.0,4.534331831648451,13589.556015618571,0.0,13589.556015618571,23.0,3.0,2.000000014901161,87.38000009492039,0.22671718647032157,0.0,0.5,0.0,126.51999943137169,200.46999914050102,7.000000044703484,20.000000059604645,54.430001858472835,13.000000009313226,0.1747871118466256,19.73700918953326
PV+DS3 (Reserve Only),2024-06-14,0,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,78.65999999999998,0.16006332475746374,0.0,0.0,3.201266495149275,0.0,3.201266495149275,3.201266495149275,0.0,3.201266495149275,0.0,4.000000029802322,2.000000014901161,78.6600000040978,0.1600636594711376,0.0,0.5,0.0,99.14999976605176,140.85999956130982,7.000000044703484,20.000000059604645,41.87999928057195,15.00000000745058,0.1600633838965846,27.722463732890777
PV+DS3 (Reserve Only),2024-06-14,1,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,0.3587711278979815,0.3587711278979815,0.0,19.64122887210202,66.88000000000001,0.19409253553267292,23.994613033817007,0.0,3.8122159127638224,0.0,27.80682894658083,31.008095441730106,0.0,31.008095441730106,0.9999997615814209,4.000000029802322,2.000000014901161,66.87999956429003,0.19409216013796296,0.35877090323562055,0.5,0.0,99.14999976605176,140.85999956130982,7.000000044703484,20.000000059604645,41.87999928057195,15.00000000745058,0.1600633838965846,27.722463732890777
PV+DS3 (Reserve Only),2024-06-14,2,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,0.7511785260480137,0.7511785260480137,0.0,19.248821473951985,60.010000000000005,0.0,45.07822334814131,0.0,0.0,0.0,45.07822334814131,76.08631878987141,0.0,76.08631878987141,2.0000002086162567,4.000000029802322,2.000000014901161,60.010000942349436,0.0,0.7511784393254728,0.5,0.0,99.14999976605176,140.85999956130982,7.000000044703484,20.000000059604645,41.87999928057195,15.00000000745058,0.1600633838965846,27.722463732890777
PV+DS3 (Reserve Only),2024-06-14,3,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,0.03704739020988754,0.03704739020988754,0.0,19.96295260979011,62.63000000000001,0.1915718532530274,2.320278048845257,0.0,3.8243398278598515,0.0,6.144617876705109,82.23093666657651,0.0,82.23093666657651,2.9999999701976776,4.000000029802322,2.000000014901161,62.630000242888926,0.19157137068271682,0.037047428039309,0.5,0.0,99.14999976605176,140.85999956130982,7.000000044703484,20.000000059604645,41.87999928057195,15.00000000745058,0.1600633838965846,27.722463732890777
PV+DS3 (Reserve Only),2024-06-14,4,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,0.8143077727856464,0.8143077727856464,0.0,19.185692227214354,58.85000000000001,0.0,47.922012428435295,0.0,0.0,0.0,47.922012428435295,130.15294909501182,0.0,130.15294909501182,3.9999997317790985,4.000000029802322,2.000000014901161,58.84999952197073,0.0,0.8143076076866869,0.5,0.0,99.14999976605176,140.85999956130982,7.000000044703484,20.000000059604645,41.87999928057195,15.00000000745058,0.1600633838965846,27.722463732890777
PV+DS3 (Reserve Only),2024-06-14,5,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,66.26,0.18905117097338456,0.0,0.0,3.781023419467691,0.0,3.781023419467691,133.9339725144795,0.0,133.9339725144795,5.000000178813934,4.000000029802322,2.000000014901161,66.25999965459108,0.18905058122747068,0.0,0.5,0.0,99.14999976605176,140.85999956130982,7.000000044703484,20.000000059604645,41.87999928057195,15.00000000745058,0.1600633838965846,27.722463732890777
PV+DS3 (Reserve Only),2024-06-14,6,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,87.77999999999999,0.3100439203963481,0.0,0.0,6.200878407926962,0.0,6.200878407926962,140.13485092240646,0.0,140.13485092240646,5.999999940395355,4.000000029802322,2.000000014901161,87.78000009626147,0.3100441611212906,0.0,0.5,0.0,99.14999976605176,140.85999956130982,7.000000044703484,20.000000059604645,41.87999928057195,15.00000000745058,0.1600633838965846,27.722463732890777
PV+DS3 (Reserve Only),2024-06-14,7,0.0,0.0,True,0.5,0.5,0.0,0.0,0.0,5.148607052602105,5.148607052602105,0.0,14.851392947397894,99.14999999999999,13.963319488094106,510.4843892654987,0.0,207.3747445677444,0.0,717.859133833243,857.9939847556495,0.0,857.9939847556495,7.000000044703484,4.000000029802322,2.000000014901161,99.14999981105326,13.963319299118696,5.148607240199905,0.5,0.0,99.14999976605176,140.85999956130982,7.000000044703484,20.000000059604645,41.87999928057195,15.00000000745058,0.1600633838965846,27.722463732890777
PV+DS3 (Reserve Only),2024-06-14,8,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,10.192032724469652,10.192032724469652,0.0,9.807967275530348,92.02,8.502261329242968,937.8708513056973,0.0,83.38990088522219,0.0,1021.2607521909196,1879.2547369465692,0.0,1879.2547369465692,8.000000149011612,4.000000029802322,2.000000014901161,92.02000023365021,8.502261898059658,10.192032724607282,0.5,0.0,99.14999976605176,140.85999956130982,7.000000044703484,20.000000059604645,41.87999928057195,15.00000000745058,0.1600633838965846,27.722463732890777
PV+DS3 (Reserve Only),2024-06-14,9,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,14.125788249683902,14.125788249683902,0.0,5.874211750316098,76.32000000000001,27.722463711536957,1078.0801592158755,0.0,162.847622082022,0.0,1240.9277812978976,3120.1825182444663,0.0,3120.1825182444663,9.000000081956387,4.000000029802322,2.000000014901161,76.31999971911308,27.722463639774944,14.125788202870151,0.5,0.0,99.14999976605176,140.85999956130982,7.000000044703484,20.000000059604645,41.87999928057195,15.00000000745058,0.1600633838965846,27.722463732890777
PV+DS3 (Reserve Only),2024-06-14,10,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,16.286787025668833,16.286787025668833,0.0,3.7132129743311673,67.63000000000001,11.257367060895078,1101.4754065459833,0.0,41.801001427323925,0.0,1143.2764079733072,4263.458926217774,0.0,4263.458926217774,10.000000014901161,4.000000029802322,2.000000014901161,67.62999995172022,11.257366857791828,16.2867870555203,0.5,0.0,99.14999976605176,140.85999956130982,7.000000044703484,20.000000059604645,41.87999928057195,15.00000000745058,0.1600633838965846,27.722463732890777
PV+DS3 (Reserve Only),2024-06-14,11,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,19.273956506024973,19.273956506024973,0.0,0.7260434939750269,63.469999999999985,10.710379006212088,1223.3180194374047,0.0,7.776200995467001,0.0,1231.0942204328717,5494.553146650645,0.0,5494.553146650645,10.999999990686774,4.000000029802322,2.000000014901161,63.469999445080745,10.710378553779389,19.273956715280722,0.5,0.0,99.14999976605176,140.85999956130982,7.000000044703484,20.000000059604645,41.87999928057195,15.00000000745058,0.1600633838965846,27.722463732890777
PV+DS3 (Reserve Only),2024-06-14,12,0.0,0.0,False,0.5,0.5,0.0,0.0,0.0,19.347765249747575,19.347765249747575,0.0,0.6522347502524255,64.44000000000001,10.4091574737945,1246.769992693734,0.0,6.789214225258523,0.0,1253.5592069189925,6748.112353569638,0.0,6748.112353569638,12.000000009313226,4.000000029802322,2.000000014901161,64.44000035673379,10.409157874744459,19.347765144788305,0.5,0.0,99.14999976605176,140.85999956130982,7.000000044703484,20.000000059604645,41.87999928057195,15.00000000745058,0.1600633838965846,27.722463732890777
